"CASEID","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1","MIGR-1"
11538,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11539,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11540,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11541,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11542,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11543,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11544,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11545,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11546,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11547,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11548,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11549,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11550,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11551,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11552,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11553,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11554,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11555,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11556,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11557,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11558,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11559,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11560,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11561,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11562,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11563,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11564,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11565,0,1,0,0,0,0,0,0,0,0,0
11566,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11567,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11568,0,1,1,1,0,0,0,0,0,0,0
11569,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11570,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11571,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11572,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11573,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11574,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11575,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11576,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11577,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11578,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11579,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11580,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11581,0,0,0,0,0,0,0,0,0,0,0
11582,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11583,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11584,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11585,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11586,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11587,0,1,0,0,0,0,0,0,0,0,0
11588,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11589,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11590,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11591,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11592,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11593,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11594,0,0,0,0,0,0,0,0,0,0,0
11595,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11596,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11597,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11598,1,1,0,1,0,0,1,0,0,0,1
11599,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11600,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11601,0,1,0,0,0,0,0,0,0,1,0
11602,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11603,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11604,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11605,-5,0,0,0,-5,-5,-5,1,-5,-5,-5
11606,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11607,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11608,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11609,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11610,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11611,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11612,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11613,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11614,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11615,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11616,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11617,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11618,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11619,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11620,0,0,0,0,1,0,0,1,0,0,1
11621,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11622,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11623,1,1,1,1,-5,-5,-5,-5,-5,-5,-5
11624,-5,1,1,0,-5,1,1,1,1,0,0
11625,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11626,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11627,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11628,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11629,0,0,0,0,0,0,0,0,-5,-5,-5
11630,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11631,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11632,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11633,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11634,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11635,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11636,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11637,0,1,1,0,1,-5,1,0,0,0,0
11638,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11639,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11640,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11641,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11642,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11643,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11644,0,0,0,0,0,-5,-5,-5,0,0,0
11645,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11646,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11647,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11648,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11649,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11650,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11651,0,0,0,1,0,0,0,0,0,0,0
11652,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11653,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11654,0,1,0,0,0,0,0,0,0,0,-5
11655,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11656,0,0,0,0,1,0,1,0,0,0,1
11657,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11658,0,0,0,0,0,0,0,0,1,0,0
11659,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11660,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11661,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11662,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11663,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11664,0,1,-5,1,0,0,1,1,0,0,0
11665,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11666,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11667,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11668,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11669,1,-5,1,-5,-5,0,0,0,-5,-5,-5
11670,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11671,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11672,0,1,0,1,0,0,0,0,0,1,0
11673,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11674,0,0,0,0,0,0,0,0,0,0,0
11675,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11676,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11677,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11678,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11679,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11680,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11681,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11682,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11683,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11684,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,1
11685,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11686,1,0,1,1,0,0,1,1,0,0,0
11687,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11688,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11689,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11690,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11691,0,0,0,0,0,0,1,0,0,0,0
11692,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11693,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11694,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11695,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11696,-5,1,-1,-5,1,1,0,1,1,1,1
11697,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11698,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11699,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11700,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11701,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11702,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11703,0,0,0,1,0,0,1,1,0,0,0
11704,1,0,0,0,0,0,0,0,0,0,0
11705,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11706,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11707,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11708,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11709,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11710,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11711,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11712,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11713,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11714,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11715,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11716,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11717,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11718,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11719,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11720,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11721,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11722,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11723,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11724,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11725,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11726,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11727,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11728,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11729,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11730,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11731,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11732,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11733,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11734,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11735,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11736,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11737,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11738,0,1,0,0,0,0,0,1,0,1,0
11739,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11740,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11741,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11742,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11743,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11744,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11745,0,0,0,0,0,0,0,-5,0,-5,-5
11746,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11747,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11748,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11749,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11750,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11751,1,0,1,1,0,0,0,0,0,1,0
11752,0,0,0,0,0,0,0,0,0,0,0
11753,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11754,0,1,0,0,0,0,0,-5,-5,-5,-5
11755,0,0,0,0,0,0,0,-5,-5,-5,-5
11756,0,0,0,0,0,0,0,0,0,0,0
11757,1,0,0,1,-5,-5,1,-5,0,0,0
11758,0,0,1,0,1,0,-5,0,0,0,0
11759,0,0,0,0,0,0,0,0,0,0,0
11760,0,0,0,0,0,0,0,0,0,0,0
11761,1,0,1,1,1,0,0,0,1,1,0
11762,1,1,0,0,1,0,0,0,0,1,0
11763,1,0,-5,1,1,0,-5,-5,-5,-5,-5
11764,0,0,1,0,0,0,0,1,1,0,1
11765,1,1,1,0,0,-5,0,-5,0,-5,0
11766,-5,-5,-5,-5,1,0,0,1,0,1,0
11767,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11768,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0
11769,0,0,0,0,0,0,0,0,0,1,1
11770,1,1,1,0,0,0,0,0,0,0,0
11771,0,0,0,-5,0,-5,-5,-5,-5,-5,-5
11772,0,0,0,0,0,0,0,0,0,0,0
11773,0,1,0,1,0,0,-5,1,0,0,1
11774,0,1,0,0,1,1,-5,-5,-5,-5,-5
11775,0,0,0,0,0,0,0,0,0,0,0
11776,0,1,1,0,0,0,0,0,0,0,0
11777,0,0,0,0,1,0,0,0,0,0,0
11778,1,0,1,1,0,0,0,0,0,0,0
11779,0,0,0,0,0,0,0,0,0,1,0
11780,0,-5,-5,-5,1,-5,-5,-5,-5,-5,-5
11781,0,1,0,0,0,0,0,1,0,0,0
11782,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11783,0,1,0,0,1,1,1,0,0,0,0
11784,-5,-5,-5,-5,-5,1,-5,-5,-5,-5,1
11785,0,1,0,1,0,0,0,1,1,1,0
11786,0,1,0,0,0,0,0,0,0,0,0
11787,0,0,0,0,0,0,0,0,0,0,0
11788,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,0
11789,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11790,0,0,0,0,0,0,0,0,1,0,1
11791,0,1,0,0,0,1,0,0,0,1,-5
11792,0,0,0,0,-5,1,0,0,0,0,0
11793,0,1,0,0,0,0,0,0,0,0,0
11794,0,0,0,0,0,0,0,0,-5,-5,-5
11795,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11796,0,0,-5,0,0,-5,-5,-5,-5,1,0
11797,1,0,0,0,0,0,0,0,0,0,1
11798,0,0,1,0,0,0,1,0,0,1,1
11799,-5,-5,-5,1,0,-5,-5,-5,-5,-5,-5
11800,0,0,0,0,0,0,0,0,0,0,0
11801,0,0,-5,1,1,0,1,1,-5,1,-5
11802,0,1,0,1,0,0,0,0,0,0,0
11803,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11804,0,0,0,0,0,-5,-5,0,0,1,0
11805,0,0,0,0,0,0,0,1,0,0,0
11806,0,0,0,0,0,0,0,0,0,0,1
11807,1,1,0,1,0,0,0,0,1,0,0
11808,1,-5,1,1,1,0,1,-5,-5,-5,-5
11809,1,0,1,0,0,0,0,0,0,0,0
11810,0,-5,-5,1,1,0,0,0,0,0,0
11811,0,0,0,0,0,0,0,0,0,0,0
11812,0,0,1,0,1,1,0,1,1,-5,-5
11813,0,0,0,0,0,0,0,0,0,0,0
11814,1,0,0,0,0,0,1,0,1,0,0
11815,0,0,0,0,0,0,1,1,0,0,0
11816,0,0,0,0,0,0,1,1,0,1,0
11817,0,0,-5,1,1,0,-5,0,0,0,0
11818,1,0,1,0,1,0,1,0,0,0,0
11819,0,0,0,0,0,0,1,0,0,0,0
11820,0,0,0,0,0,0,0,0,0,0,0
11821,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11822,0,0,0,0,0,-5,-5,-5,-5,-5,-5
11823,1,0,0,0,0,0,0,0,0,0,0
11824,0,1,1,0,0,0,0,0,0,0,0
11825,0,0,1,0,0,0,1,1,0,1,0
11826,1,1,0,1,0,0,0,0,0,0,0
11827,1,0,0,0,0,0,0,1,0,0,0
11828,1,0,0,0,0,0,0,0,0,0,0
11829,0,1,0,0,0,1,1,1,0,0,0
11830,1,0,1,1,1,1,-5,-5,-5,1,-5
11831,0,0,0,0,0,0,0,0,0,-5,-5
11832,0,-5,-5,1,1,1,1,-5,-5,-5,-5
11833,0,1,1,1,1,0,0,1,-5,-5,-5
11834,1,0,1,0,0,0,1,-5,-5,-5,-5
11835,0,0,0,0,0,0,1,-5,-5,-5,-5
11836,0,0,0,0,1,1,1,0,-5,-5,-5
11837,0,0,0,0,0,0,0,0,0,0,1
11838,-5,1,1,0,0,0,0,0,0,0,0
11839,0,1,0,0,0,0,1,1,0,1,0
11840,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11841,0,1,1,0,0,0,0,0,0,0,0
11842,0,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11843,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11844,1,1,1,0,0,0,1,1,0,1,1
11845,0,0,0,0,0,0,0,0,0,0,0
11846,0,0,0,0,0,0,0,-5,-5,0,0
11847,0,0,0,0,0,0,0,1,0,0,1
11848,1,0,0,0,0,0,-5,-5,-5,-5,-5
11849,1,0,0,0,0,0,0,0,0,0,0
11850,0,0,0,1,0,0,1,0,0,0,0
11851,0,0,0,0,0,-5,-5,-5,-5,-5,-5
11852,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11853,-5,-5,0,-5,1,1,0,1,0,0,0
11854,0,0,0,1,-5,1,0,-5,-5,-5,-5
11855,0,0,0,1,0,0,-5,-5,-5,-5,0
11856,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11857,0,1,0,0,0,0,0,0,0,0,0
11858,0,1,0,0,0,0,0,0,0,0,0
11859,0,0,0,0,0,0,0,0,0,0,0
11860,1,0,0,1,-5,0,0,-5,0,0,1
11861,1,0,1,1,1,0,1,0,0,0,0
11862,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11863,0,0,0,0,0,0,0,1,0,0,1
11864,0,0,0,0,1,0,1,0,0,1,0
11865,-5,-5,1,0,1,0,-5,-5,-5,-5,-5
11866,1,0,0,1,0,0,0,0,-5,-5,-5
11867,0,0,1,0,0,0,0,1,0,0,1
11868,1,0,0,0,0,0,-5,0,0,0,0
11869,0,0,0,0,0,0,0,0,0,0,1
11870,0,0,1,0,1,0,1,1,0,0,1
11871,1,1,1,0,0,0,0,0,0,0,0
11872,0,0,0,0,0,0,-5,-5,-5,-5,-5
11873,0,0,0,1,0,0,0,0,-5,-5,-5
11874,0,0,0,-5,0,0,1,0,0,0,0
11875,0,1,0,0,0,0,0,0,0,0,0
11876,1,1,0,0,0,0,0,0,0,0,0
11877,1,0,1,0,0,0,0,0,1,1,0
11878,0,0,0,1,1,0,1,1,1,1,0
11879,0,0,0,0,0,0,1,1,1,0,0
11880,0,0,0,0,0,1,0,0,0,0,0
11881,1,0,0,1,0,0,1,0,0,0,0
11882,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11883,1,1,1,1,0,0,0,0,0,1,0
11884,0,1,0,1,1,1,1,0,0,0,-5
11885,0,0,1,0,0,0,0,0,0,0,0
11886,0,0,0,0,0,0,0,0,0,0,0
11887,0,0,1,1,0,0,0,0,0,0,0
11888,0,0,0,0,0,0,0,0,1,0,0
11889,0,0,0,0,0,0,0,0,0,0,0
11890,0,0,0,0,0,0,0,0,0,0,0
11891,1,1,1,1,0,0,1,0,1,1,1
11892,1,-5,-5,-5,-5,-5,-5,-5,-5,1,-5
11893,0,0,1,0,0,0,0,0,1,0,0
11894,0,0,0,0,0,0,0,1,0,0,0
11895,-5,-5,-5,1,0,0,0,0,0,0,0
11896,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11897,-5,-5,-5,1,1,-5,-5,0,0,0,0
11898,0,0,0,0,0,0,0,0,0,0,0
11899,0,0,0,0,0,0,0,0,0,0,0
11900,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11901,1,0,0,0,0,0,0,0,0,0,0
11902,1,0,0,0,0,1,0,0,0,0,0
11903,0,0,0,0,0,0,0,0,-5,1,0
11904,1,0,0,0,0,0,0,0,0,0,0
11905,0,0,1,0,0,-5,1,1,0,-5,-5
11906,-5,-5,-5,-5,1,0,1,0,0,0,0
11907,-5,-5,-5,-5,-5,0,-5,-5,-5,-5,-5
11908,0,0,0,1,1,0,0,0,0,0,0
11909,0,0,0,0,0,0,0,0,0,0,0
11910,0,0,0,-5,-5,-5,-5,-5,-5,0,-5
11911,0,0,1,0,0,0,0,0,0,0,0
11912,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11913,0,0,0,0,0,0,0,0,1,0,0
11914,0,-5,-5,0,-5,-5,1,0,0,1,0
11915,0,0,1,0,0,0,0,-5,0,0,1
11916,1,0,0,0,0,0,0,1,0,0,0
11917,0,0,0,1,0,0,0,0,0,0,-5
11918,0,0,0,0,0,0,0,1,0,0,0
11919,0,0,0,0,0,0,0,0,0,0,0
11920,1,0,0,0,0,1,0,0,0,0,0
11921,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11922,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
11923,0,1,0,0,0,0,0,1,0,0,0
11924,0,0,0,0,0,0,0,0,0,0,0
11925,0,0,0,0,0,1,0,0,0,0,0
11926,0,0,0,0,0,0,0,0,0,0,0
11927,0,0,0,-5,-5,-5,-5,-5,-5,-5,-5
11928,-5,-5,1,-5,0,0,1,-5,0,0,1
11929,0,0,0,0,0,0,0,1,0,0,0
11930,0,0,0,1,0,0,1,0,0,1,1
11931,0,0,0,0,0,0,0,0,0,0,0
11932,0,0,1,1,1,1,1,0,1,1,0
11933,0,0,0,0,0,0,0,0,0,0,0
11934,0,0,0,1,0,0,1,0,0,0,0
11935,0,0,0,0,0,0,0,0,0,0,0
11936,-5,1,0,0,0,0,0,0,0,0,0
11937,1,0,0,0,0,0,0,0,0,0,0
11938,-5,-5,1,1,0,0,-5,-5,-5,-5,-5
11939,1,1,1,1,0,1,1,1,0,0,1
11940,1,1,1,1,-5,-5,-5,-5,-5,-5,-5
11941,1,0,0,0,0,0,0,0,0,0,0
11942,0,0,0,0,0,0,0,0,0,0,0
11943,0,0,0,1,0,1,1,1,0,0,0
11944,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11945,0,0,0,0,0,0,0,0,0,0,0
11946,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11947,1,0,-5,0,0,0,0,0,0,1,1
11948,0,0,0,0,0,1,0,0,0,0,0
11949,0,0,0,0,0,0,0,0,0,0,0
11950,1,0,0,0,1,0,1,1,0,0,0
11951,0,1,0,0,0,0,0,0,0,0,0
11952,0,0,0,0,0,0,1,0,1,0,0
11953,0,0,0,0,-5,-5,-5,-5,-5,-5,-5
11954,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11955,0,0,0,0,1,1,0,0,0,0,0
11956,0,0,0,0,0,0,0,1,-5,-5,-5
11957,-5,1,0,-5,-5,-5,-5,-5,-5,-5,-5
11958,0,0,0,0,0,-5,1,1,0,1,1
11959,1,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11960,0,0,0,0,1,0,1,1,1,0,0
11961,-5,-5,-5,1,0,-5,-5,-5,-5,0,0
11962,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11963,-5,-5,1,0,-5,0,0,0,-5,-5,-5
11964,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11965,0,1,1,-5,-5,-5,-5,-5,-5,-5,-5
11966,0,1,1,0,1,0,0,0,0,0,-5
11967,0,0,0,0,0,0,0,0,0,0,0
11968,-5,0,1,-5,-5,1,1,-5,-5,-5,-5
11969,0,1,-5,-5,-5,-5,-5,-5,-5,-5,-5
11970,0,0,0,0,0,0,0,-5,1,1,1
11971,0,0,0,1,1,1,-5,-5,-5,0,1
11972,0,0,0,0,0,0,0,0,0,0,0
11973,0,0,0,0,0,-5,-5,-5,-5,-5,-5
11974,0,0,1,1,0,0,1,0,0,0,0
11975,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11976,-5,1,1,0,0,1,0,0,0,0,0
11977,-5,-5,-5,-5,-5,-5,-5,-5,-5,1,-5
11978,0,1,1,1,1,0,1,0,0,0,0
11979,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11980,1,1,1,1,0,1,1,0,0,0,0
11981,1,0,1,1,0,0,1,1,0,1,0
11982,0,0,0,1,0,0,0,0,0,0,0
11983,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
11984,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5
