"CASEID","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3","MIGR-3"
10821,-5,-5,-5,0,-5,-5,-5,-5
10822,-5,-5,-5,-5,-5,-5,-5,-5
10823,-5,-5,-5,-5,-5,-5,-5,-5
10824,-5,-5,-5,-5,-5,-5,-5,-5
10825,-5,-5,-5,-5,-5,-5,-5,-5
10826,-5,-5,-5,-5,-5,-5,-5,-5
10827,0,-5,-5,0,1,-4,-4,-4
10828,-5,-5,-5,-5,-5,-5,-5,-5
10829,-5,-5,-5,-5,-5,-5,-5,-5
10830,-5,-5,-5,-5,-5,-5,-5,-5
10831,-4,-4,-4,-4,-4,-5,-5,-5
10832,-5,-5,-5,-5,-5,-5,-5,-5
10833,-5,-5,-5,-5,-5,-5,-5,-5
10834,-5,-5,-5,-5,-5,-5,-5,-5
10835,-5,-5,-5,-5,-5,-5,-5,-5
10836,-5,-5,-5,-5,-5,-5,-5,-5
10837,-5,-5,-5,-5,-5,-5,-5,-5
10838,-5,-5,-5,-5,-5,-5,-5,-5
10839,-5,-5,-5,-5,-5,-5,-5,-5
10840,-5,-5,-5,-5,-5,-5,-5,-5
10841,-4,0,-4,0,0,0,1,1
10842,-5,-5,-5,-5,-5,-5,-5,-5
10843,-5,-5,-5,-5,-5,-5,-5,-5
10844,-4,-4,-4,-4,-4,-4,-4,-4
10845,-5,-5,-5,-5,-5,-5,-5,-5
10846,-5,-5,-5,-5,-5,-5,-5,-5
10847,-5,-5,-5,-5,-5,-5,-5,-5
10848,-5,-5,-5,-5,-5,-5,-5,-5
10849,1,-5,-5,-5,-5,-5,-5,-5
10850,-5,-5,-5,-5,-5,-5,-5,-5
10851,-5,-5,-5,-5,-5,-5,-5,-5
10852,-5,-5,-5,-5,-5,-5,-5,-5
10853,-5,-5,-5,-5,-5,-5,-5,-5
10854,1,0,-4,0,0,-4,0,-4
10855,0,-4,-4,0,-4,-4,-4,-4
10856,-5,-5,-5,-5,-5,-5,-5,-5
10857,-5,-5,-5,-5,-5,-5,-5,-5
10858,-5,-5,-5,-5,-5,-5,-5,-5
10859,-5,-5,-5,-5,-5,-5,-5,-5
10860,-5,-5,-5,-5,-5,-5,-5,-5
10861,-5,-5,-5,-5,-5,-5,-5,-5
10862,-5,-5,-5,-5,-5,-5,-5,-5
10863,-5,-5,-5,-5,-5,-5,-5,-5
10864,-5,-5,-5,-5,-5,-5,-5,-5
10865,-5,-5,-5,-5,-5,-5,-5,-5
10866,-5,-5,-5,-5,-5,-5,-5,-5
10867,-5,-5,-5,-5,-5,-5,-5,-5
10868,-5,-5,-5,-5,-5,-5,-5,-5
10869,-5,-5,-5,-5,-5,-5,-5,-5
10870,-5,-5,-5,-5,-5,-5,-5,-5
10871,-5,-5,-5,-5,-5,-5,-5,-5
10872,-5,-5,-5,-5,-5,-5,-5,-5
10873,-5,-5,-5,-5,-5,-5,-5,-5
10874,-5,-5,-5,-5,-5,-5,-5,-5
10875,-5,-5,-5,-5,-5,-5,-5,-5
10876,-5,-5,-5,-5,-5,-5,-5,-5
10877,-5,-5,-5,-5,-5,-5,-5,-5
10878,-5,-5,-5,-5,-5,-5,-5,-5
10879,-5,-5,-5,-5,-5,-5,-5,-5
10880,-5,-5,-5,-5,-5,-5,-5,-5
10881,-5,-5,-5,-5,-5,-5,-5,-5
10882,1,0,1,-4,-4,-4,-4,-4
10883,0,-4,-5,-5,1,-4,-4,0
10884,-5,-5,-5,-5,-5,-5,-5,-5
10885,-5,-5,-5,-5,-5,-5,-5,-5
10886,-5,-5,-5,-5,-5,-5,-5,-5
10887,-5,-5,-5,-5,-5,-5,-5,-5
10888,-5,-5,-5,-5,-5,-5,-5,-5
10889,-5,-5,-5,-5,-5,-5,-5,-5
10890,-5,-5,-5,-5,-5,-5,-5,-5
10891,-4,0,-4,-4,-4,-4,-4,-4
10892,-5,-5,-5,-5,-5,-5,-5,-5
10893,-4,-4,0,0,-4,-4,-4,-4
10894,-4,-4,-4,-4,-4,-4,-4,-4
10895,-5,-5,-5,-5,-5,-5,-5,-5
10896,-5,-5,-5,-5,-5,-5,-5,-5
10897,-5,-5,-5,-5,-5,-5,-5,-5
10898,-5,-5,-5,-5,-5,-5,-5,-5
10899,-5,-5,-5,-5,-5,-5,-5,-5
10900,-5,-5,-5,-5,-5,-5,-5,-5
10901,-5,-5,-5,-5,-5,-5,-5,-5
10902,-5,-5,-5,-5,-5,-5,-5,-5
10903,-5,-5,-5,-5,-5,-5,-5,-5
10904,-5,-5,-5,-5,-5,-5,-5,-5
10905,-5,-5,-5,-5,-5,-5,-5,-5
10906,-5,-5,-5,-5,-5,-5,-5,-5
10907,-5,-5,-5,-5,-5,-5,-5,-5
10908,-4,1,-4,-4,1,-4,-4,0
10909,-5,-5,-5,-5,-5,-5,-5,-5
10910,-5,-5,-5,-5,-5,-5,-5,-5
10911,0,-4,-4,-4,-4,-4,-4,-4
10912,-5,-5,-5,-5,-5,-5,-5,-5
10913,-4,1,-5,1,-4,-4,-5,-5
10914,-5,-5,-5,-5,-5,-5,-5,-5
10915,-5,-5,-5,-5,-5,-5,-5,-5
10916,-5,-5,-5,-5,-5,-5,-5,-5
10917,-5,-5,-5,-5,-5,-5,-5,-5
10918,-5,-5,-5,-5,-5,-5,-5,-5
10919,-5,-5,-5,-5,-5,-5,-5,-5
10920,-5,-5,-5,-5,-5,-5,-5,-5
10921,-5,-5,-5,-5,-5,-5,-5,-5
10922,-5,-5,-5,-5,-5,-5,-5,-5
10923,-5,-5,-5,-5,-5,-5,-5,-5
10924,-5,-5,-5,-5,-5,-5,-5,-5
10925,-5,-5,-5,-5,-5,-5,-5,-5
10926,-5,-5,-5,-5,-5,-5,-5,-5
10927,-5,-5,-5,-5,-5,-5,-5,-5
10928,-5,-5,-5,-5,-5,-5,-5,-5
10929,-5,-5,-5,-5,-5,-5,-5,-5
10930,-5,-5,-5,-5,-5,-5,-5,-5
10931,-5,-5,-5,-5,-5,-5,-5,-5
10932,-5,-5,-5,-5,-5,-5,-5,-5
10933,-5,-5,-5,-5,-5,-5,-5,-5
10934,-5,-5,-5,-5,-5,-5,-5,-5
10935,-5,-5,-5,-5,-5,-5,-5,-5
10936,-4,-4,-5,-5,1,-5,-5,-5
10937,-5,-5,-5,-5,-5,-5,-5,-5
10938,-5,-5,-5,-5,-5,-5,-5,-5
10939,-5,-5,-5,-5,-5,-5,-5,-5
10940,-5,-5,-5,-5,-5,-5,-5,-5
10941,-5,-5,-5,-5,-5,-5,-5,-5
10942,-5,-5,-5,-5,-5,-5,-5,-5
10943,-4,-4,-4,0,-4,0,0,-4
10944,-5,-5,-5,-5,-5,-5,-5,-5
10945,0,-4,-4,-4,-4,-4,-4,-4
10946,-5,-5,-5,-5,-5,-5,-5,-5
10947,-5,-5,-5,-5,-5,-5,-5,-5
10948,-5,-5,-5,-5,-5,-5,-5,-5
10949,-5,-5,-5,-5,-5,-5,-5,-5
10950,-5,-5,-5,-5,-5,-5,-5,-5
10951,-5,-5,-5,-5,-5,-5,-5,-5
10952,-5,-5,-5,-5,-5,-5,-5,-5
10953,-5,-5,-5,-5,-5,-5,-5,-5
10954,-5,-5,-5,-5,-5,-5,-5,-5
10955,-5,-5,-5,-5,-5,-5,-5,-5
10956,-5,-5,-5,-5,-5,-5,-5,-5
10957,-5,-5,-5,-5,-5,-5,-5,-5
10958,-5,-5,-5,-5,-5,-5,-5,-5
10959,-5,-5,-5,-5,-5,-5,-5,-5
10960,-5,-5,-5,-5,-5,-5,-5,-5
10961,-5,-5,-5,-5,-5,-5,-5,-5
10962,-5,-5,-5,-5,-5,-5,-5,-5
10963,-4,-4,0,0,-5,0,0,-4
10964,-5,-5,-5,-5,-5,-5,-5,-5
10965,-5,-5,-5,-5,-5,-5,-5,-5
10966,-5,-5,-5,-5,-5,-5,-5,-5
10967,-5,-5,-5,0,-4,-4,-4,-4
10968,-5,-5,-5,-5,-5,-5,-5,-5
10969,-5,-5,-5,-5,1,-4,-4,-4
10970,-5,-5,-5,-5,-5,-5,-5,-5
10971,-5,-5,-5,-5,-5,-5,-5,-5
10972,-5,-5,-5,-5,-5,-5,-5,-5
10973,-5,-5,-5,-5,-5,-5,-5,-5
10974,-5,-5,-5,-5,-5,-5,-5,-5
10975,-5,-5,-5,-5,-5,-5,-5,-5
10976,-5,-5,-5,-5,-5,-5,-5,-5
10977,-5,-5,-5,-5,-5,-5,-5,-5
10978,-5,-5,-5,-5,-5,-5,-5,-5
10979,-5,-5,-5,-5,-5,-5,-5,-5
10980,-4,-4,0,0,-4,-4,-4,0
10981,-5,-5,-5,-5,-5,-5,-5,-5
10982,-5,-5,-5,-5,-5,-5,-5,-5
10983,-5,-5,-5,-5,-5,-5,-5,-5
10984,-4,0,-4,0,0,0,-5,-5
10985,-5,-5,-5,-5,-5,-5,-5,-5
10986,-5,-5,-5,-5,-5,-5,-5,-5
10987,-5,-5,-5,-5,-5,-5,-5,-5
10988,-5,-5,-5,-5,-5,-5,-5,-5
10989,-5,-5,-5,-5,-5,-5,-5,-5
10990,-5,-5,-5,-5,-5,-5,-5,-5
10991,-5,-5,-5,-5,-5,-5,-5,-5
10992,-5,-5,-5,-5,-5,-5,-5,-5
10993,-5,-5,-5,-5,-5,-5,-5,-5
10994,-5,-5,-5,-5,-5,-5,-5,-5
10995,-5,-5,-5,-5,-5,-5,-5,-5
10996,-5,-5,-5,-5,-5,-5,-5,-5
10997,-5,-5,-5,-5,-5,-5,-5,-5
10998,0,0,1,-4,-4,-5,-5,-5
10999,-5,-5,-5,-5,-5,-5,-5,-5
11000,-5,-5,-5,-5,-5,-5,-5,-5
11001,-4,1,-4,-4,-4,-4,-4,-4
11002,-4,1,1,0,-4,1,0,-4
11003,-5,-5,-5,-5,-5,-5,-5,-5
11004,-5,-5,-5,-5,-5,-5,-5,-5
11005,-5,-5,-5,-5,-5,-5,-5,-5
11006,-5,-5,-5,-5,-5,-5,-5,-5
11007,-4,-4,-4,0,-4,-4,-4,-4
11008,-5,-5,-5,-5,-5,-5,-5,-5
11009,-5,-5,-5,-5,-5,-5,-5,-5
11010,-5,-5,-5,-5,-5,-5,-5,-5
11011,-5,-5,-5,-5,-5,-5,-5,-5
11012,-5,-5,-5,-5,-5,-5,-5,-5
11013,-5,-5,-5,-5,-5,-5,-5,-5
11014,-5,-5,1,0,0,0,1,-4
11015,-4,-4,-4,-4,-4,-4,1,0
11016,-5,-5,-5,-5,-5,-5,-5,-5
11017,-5,-5,-5,-5,-5,-5,-5,-5
11018,0,1,-4,-4,-4,-4,-4,-4
11019,-4,-4,-4,0,-4,-4,-4,-4
11020,-5,-5,-5,-5,-5,-5,-5,-5
11021,-5,-5,-5,-5,-5,-5,-5,-5
11022,-5,-5,-5,-5,-5,-5,-5,-5
11023,-5,-5,-5,-5,-5,-5,-5,-5
11024,-5,-5,-5,-5,-5,-5,-5,-5
11025,-5,-5,-5,-5,-5,-5,-5,-5
11026,-5,-5,-5,-5,-5,-5,-5,-5
11027,-5,-5,-5,-5,-5,-5,-5,-5
11028,-5,-5,-5,-5,-5,-5,-5,-5
11029,-5,-5,-5,-5,-5,-5,-5,-5
11030,-5,-5,-5,-5,-5,-5,-5,-5
11031,-5,-5,-5,-5,-5,-5,-5,-5
11032,-5,-5,-5,-5,-5,-5,-5,-5
11033,-5,-5,-5,-5,-5,-5,-5,-5
11034,-5,-5,-5,-5,-5,-5,-5,-5
11035,-5,-5,-5,-5,-5,-5,-5,-5
11036,-5,-5,-5,-5,-5,-5,-5,-5
11037,-4,-4,-4,-4,-4,-4,-4,-4
11038,-5,-5,-5,-5,-5,-5,-5,-5
11039,-5,-5,-5,-5,-5,-5,-5,-5
11040,-5,-5,-5,-5,-5,-5,-5,-5
11041,-5,-5,-5,-5,-5,-5,-5,-5
11042,0,-4,-4,-5,-5,-5,-5,-5
11043,-5,-5,-5,-5,-5,-5,-5,-5
11044,-4,-4,-4,-4,-4,-4,-4,0
11045,-5,-5,-5,-5,-5,-5,-5,-5
11046,-5,-5,-5,-5,-5,-5,-5,-5
11047,-5,-5,-5,-5,-5,-5,-5,-5
11048,-5,-5,-5,-5,-5,-5,-5,-5
11049,-5,-5,-5,-5,-5,-5,-5,-5
11050,-5,-5,-5,-5,-5,-5,-5,-5
11051,-4,0,1,0,0,-5,0,-4
11052,-5,-5,-5,-5,-5,-5,-5,-5
11053,-5,-5,-5,-5,-5,-5,-5,-5
11054,-4,-4,-4,-4,-4,-4,-4,-4
11055,-5,-5,-5,-5,-5,-5,-5,-5
11056,-5,-5,-5,-5,-5,-5,-5,-5
11057,-5,-5,-5,-5,-5,-5,-5,-5
11058,-5,-5,-5,-5,-5,-5,-5,-5
11059,-5,-5,-5,-5,-5,-5,-5,-5
11060,1,-4,-4,-4,-4,-4,-4,-5
11061,-5,-5,-5,-5,-5,-5,-5,-5
11062,-5,-5,-5,-5,-5,-5,-5,-5
11063,-5,-5,-5,-5,-5,-5,-5,-5
11064,-5,-5,-5,1,0,1,-4,-4
11065,-5,-5,-5,-5,-5,-5,-5,-5
11066,-5,-5,-5,-5,-5,-5,-5,-5
11067,-5,-5,-5,-5,-5,-5,-5,-5
11068,-5,-5,-5,-5,-5,-5,-5,-5
11069,-5,-5,-5,-5,-5,-5,-5,-5
11070,0,-4,1,0,0,-4,0,-4
11071,-4,1,-4,-4,-4,-4,-4,-4
11072,-4,0,1,1,-4,1,-4,-4
11073,-5,-5,-5,-5,-5,-5,-5,-5
11074,-5,-5,-5,-5,-5,-5,-5,-5
11075,-4,-5,-5,-5,-5,-5,-4,-5
11076,-5,-5,-5,-5,-5,-5,-5,-5
11077,-5,-5,-5,-5,-5,-5,-5,-5
11078,-5,-5,-5,-5,-5,-5,-5,-5
11079,-5,-5,-5,-5,-5,-5,-5,-5
11080,-5,-5,-5,-5,-5,-5,-5,-5
11081,-5,-5,-5,-5,-5,-5,-5,-5
11082,-5,-5,-5,-5,1,0,-4,0
11083,0,0,-4,-4,-4,-4,-5,-5
11084,-5,-5,-5,-5,-5,-5,-5,-5
11085,1,-4,-4,-4,1,1,-4,-4
11086,-5,-5,-5,-5,-5,-5,-5,-5
11087,-5,-5,-5,-5,-5,-5,-5,-5
11088,-5,-5,-5,-5,-5,-5,-5,-5
11089,-5,-5,-5,-5,-5,-5,-5,-5
11090,-5,-5,-5,-5,-5,-5,-5,-5
11091,-5,-4,-5,-5,-5,-5,-5,-5
11092,-5,-5,-5,-5,-5,-5,-5,-5
11093,-5,-5,-5,-5,-5,-5,-5,-5
11094,-5,-5,-5,-5,-5,-5,-5,-5
11095,-5,-5,-5,-5,-5,-5,-5,-5
11096,-4,0,0,-4,-4,0,-4,-4
11097,-5,-5,-5,-5,-5,-5,-5,-5
11098,-5,-5,-5,-5,-5,-5,-5,-5
11099,-5,-5,-5,-5,-5,-5,-5,-5
11100,-5,-5,-5,-5,-5,-5,-5,-5
11101,-5,-5,-5,-5,-5,-5,-5,-5
11102,-5,-5,-5,-5,-5,-5,-5,-5
11103,-5,-5,-5,-5,-5,-5,-5,-5
11104,-5,-5,-5,-5,-5,-5,-5,-5
11105,-5,-5,-5,-5,-5,-5,-5,-5
11106,0,-4,-4,1,-4,-4,0,-4
11107,-5,-5,-5,-5,-5,-5,-5,-5
11108,-5,-5,-5,-5,-5,-5,-5,-5
11109,-4,0,1,1,-4,-4,-4,-4
11110,-5,-5,-5,-5,-5,-5,-5,-5
11111,-5,-5,-5,-5,-5,-5,-5,-5
11112,-5,-5,-5,-5,-5,-5,-5,-5
11113,-5,-5,-5,-5,-5,-5,-5,-5
11114,-5,-5,-5,-5,-5,-5,-5,-5
11115,-5,-5,-5,-5,-5,-5,-5,-5
11116,-5,-5,-5,-5,-5,-5,-5,-5
11117,-5,-5,-5,-5,-5,-5,-5,-5
11118,-4,1,-5,1,1,-4,0,-4
11119,-5,-5,-5,-5,-5,-5,-5,-5
11120,-5,-5,-5,-5,-5,-5,-5,-5
11121,-5,-5,-5,-5,-5,-5,-5,-5
11122,-5,-5,-5,-5,-5,-5,-5,-5
11123,-5,-5,-5,-5,-5,-5,-5,-5
11124,-5,-5,-5,-5,-5,-5,-5,-5
11125,-5,-5,-5,-5,-5,-5,-5,-5
11126,-5,-5,-5,-5,-5,-5,-5,-5
11127,-5,-5,-5,-5,-5,-5,-5,-5
11128,-5,-5,-5,-5,-5,-5,-5,-5
11129,-5,-5,-5,-5,-5,-5,-5,-5
11130,-5,-5,-5,-5,-5,-5,-5,-5
11131,-5,-5,-5,-5,-5,-5,-5,-5
11132,-5,-5,0,-5,-5,-4,-5,-5
11133,-5,-5,-5,-5,-5,-5,-5,-5
11134,-5,-5,-5,-5,-5,-5,-5,-5
11135,-5,-5,-5,-5,-5,-5,-5,-5
11136,-5,-5,-5,-5,-5,-5,-5,-5
11137,-5,-5,-5,-5,-5,-5,-5,-5
11138,-5,-5,-5,-5,-5,-5,-5,-5
11139,-5,-5,-5,-5,-5,-5,-5,-5
11140,-5,-5,-5,-5,-5,-5,-5,-5
11141,-5,-5,-5,-5,-5,-5,-5,-5
11142,-4,-4,-4,-4,-4,-4,-4,-4
11143,-5,-5,-5,-5,-5,-5,-5,-5
11144,-5,-5,-5,-5,-5,-5,-5,-5
11145,-5,-5,-5,-5,-5,-5,-5,-5
11146,-5,-5,-5,-5,-5,-5,-5,-5
11147,-5,-5,-5,-5,-5,-5,-5,-5
11148,-5,-5,-5,-5,-5,-5,-5,-5
11149,-5,-5,-5,-5,-5,-5,-5,-5
11150,-5,-5,-5,-5,-5,-5,-5,-5
11151,-5,-5,-5,-5,-5,-5,-5,-5
11152,-5,-5,-5,-5,-5,-5,-5,-5
11153,-5,-5,-5,-5,-5,-5,-5,-5
11154,-5,-5,-5,-5,-5,-5,-5,-5
11155,-5,-5,-5,-5,-5,-5,-5,-5
11156,-5,-5,-5,-5,-5,-5,-5,-5
11157,-5,-5,-5,-5,1,-4,-4,-4
11158,-5,-5,-5,-5,-5,-5,-5,-5
11159,-5,-5,-5,-5,-5,-5,-5,-5
11160,-5,-5,-5,-5,-5,-5,-5,-5
11161,-5,-5,-5,-5,-5,-5,-5,-5
11162,-5,-5,-5,-5,-5,-5,-5,-5
11163,-5,-5,-5,-5,-5,-5,-5,-5
11164,-5,-5,-5,-5,-5,-5,-5,-5
11165,-5,-5,-4,-4,-4,-4,-4,-4
11166,-5,-5,-5,-5,-5,-5,-5,-5
11167,-5,-5,-5,-5,-5,-5,-5,-5
11168,-5,-5,-5,-5,-5,-5,-5,-5
11169,-5,-5,-5,-5,-5,-5,-5,-5
11170,-5,-5,-5,-5,-5,-5,-5,-5
11171,-5,-5,-5,-5,-5,-5,-5,-5
11172,-5,-5,-5,-5,-5,-5,-5,-5
11173,-5,-5,-5,-5,-5,-5,-5,-5
11174,-5,-5,-5,-5,-5,-5,-5,-5
11175,-5,-5,-5,-5,-5,-5,-5,-5
11176,-5,-5,-5,-5,-5,-5,-5,-5
11177,-5,-5,-5,-5,-5,-5,-5,-5
11178,-5,-5,-5,-5,-5,-5,-5,-5
11179,-5,-5,-5,-5,-5,-5,-5,-5
11180,-5,-5,-5,-5,-5,-5,-5,-5
11181,-5,-5,-5,-5,-5,-5,-5,-5
11182,-5,-5,-5,-5,-5,-5,-5,-5
11183,-5,-5,-5,-5,-5,-5,-5,-5
11184,-5,-5,-5,-5,-5,-5,-5,-5
11185,0,-4,-4,-4,0,-4,-4,-4
11186,-4,-5,-5,-5,-5,-5,-5,-5
11187,-5,-5,-5,-5,-5,-5,-5,-5
11188,-5,-5,-5,-5,-5,-5,-5,-5
11189,-5,-5,-5,-5,-5,-5,-5,-5
11190,-5,-5,-5,-5,-5,-5,-5,-5
11191,-5,-5,-5,-5,-5,-5,-5,-5
11192,-4,-4,1,-4,1,0,-5,1
11193,-5,-5,-5,-5,-5,-5,-5,-5
11194,-5,-5,-5,-5,-5,-5,-5,-5
11195,-5,-5,-5,-5,-5,-5,-5,-5
11196,-5,-5,-5,-5,-5,-5,-5,-5
11197,-5,-5,-5,-5,-5,-5,-5,-5
11198,-5,-5,-5,-5,-5,-5,-5,-5
11199,-5,-5,-5,-4,-4,-4,-4,1
11200,-5,-5,-5,-5,-5,-5,-5,-5
11201,-5,-5,-5,-5,-5,-5,-5,-5
11202,-5,-5,-5,-5,-5,-5,-5,-5
11203,-5,-5,-5,-5,-5,-5,-5,-5
11204,-5,-5,-5,-5,-5,-5,-5,-5
11205,-5,-5,-5,-5,-5,-5,-5,-5
11206,-5,-5,-5,-5,-5,-5,-5,-5
11207,-5,-5,-5,-5,-5,-5,-5,-5
11208,-5,-5,-5,-5,-5,-5,-5,-5
11209,-4,-4,-4,-4,-4,-4,-4,0
11210,-5,-5,-5,-5,-5,-5,-5,-5
11211,-5,-5,-5,-5,-5,-5,-5,-5
11212,-5,-5,-5,-5,-5,-5,-5,-5
11213,-5,-5,-5,-5,-5,-5,-5,-5
11214,-5,-5,-5,-5,-5,-5,-5,-5
11215,-4,-4,-4,1,0,-4,-5,1
11216,-5,-5,-5,-5,-5,-5,-5,-5
11217,-5,-5,-5,-5,-5,-5,-5,-5
11218,-5,-5,-5,1,-4,-4,-5,-5
11219,-5,-5,-5,-5,-5,-5,-5,-5
11220,-5,-5,-5,-5,-5,-5,-5,-5
11221,-4,-4,0,0,-4,-4,0,-4
11222,-5,-5,-5,-5,-5,-5,-5,-5
11223,-5,-5,-5,-5,-5,-5,-5,-5
11224,-5,-5,-5,-5,-5,-5,-5,-5
11225,-5,-5,-5,-5,-5,-5,-5,-5
11226,-5,-5,-5,-5,-5,-5,-5,-5
11227,-4,1,-4,-4,1,-4,-4,-4
11228,-5,-5,-5,-5,-5,-5,-5,-5
11229,-5,-5,-5,-5,-5,-5,-5,-5
11230,-5,-5,-5,-5,-5,-5,-5,-5
11231,-4,-4,-4,-4,-4,-4,1,-4
11232,-5,-5,-5,-5,-5,-5,-5,-5
11233,-5,-5,-5,-5,-5,-5,-5,-5
11234,-5,-5,-5,-5,-5,-5,-5,-5
11235,-5,-5,-5,-5,-5,-5,-5,-5
11236,-4,-4,-4,-4,-5,-5,-5,-5
11237,-5,-5,-5,-5,-5,-5,-5,-5
11238,-5,-5,-5,-5,-5,-5,-5,-5
11239,-5,-5,-5,-5,-5,-5,-5,-5
11240,-5,-5,-5,-5,-5,-5,-5,-5
11241,0,-4,-4,-4,-4,-4,-4,-4
11242,-5,-5,-5,-5,-5,-5,-5,-5
11243,-5,-5,-5,-5,-5,-5,-5,-5
11244,-5,-5,-5,-5,-5,-5,-5,-5
11245,-5,-5,-5,-5,-5,-5,-5,-5
11246,-5,-5,-5,-5,-5,-5,-5,-5
11247,-4,-4,-4,-4,-4,-4,-4,-4
11248,-5,-5,-5,-5,-5,-5,-5,-5
11249,-5,-5,-5,-5,-5,-5,-5,-5
11250,-5,-5,-5,-5,-5,-5,-5,-5
11251,-5,-5,-5,-5,-5,-5,-5,-5
11252,-5,-5,-5,-5,-5,-5,-5,-5
11253,-5,-5,-5,-5,-5,-5,-5,-5
11254,-5,-5,-5,-5,-5,-5,-5,-5
11255,-5,-5,-5,-5,-5,-5,-5,-5
11256,-5,-5,-5,-5,-5,-5,-5,-5
11257,-5,-5,-5,-5,-5,-5,-5,-5
11258,-5,-5,-5,-5,-5,-5,-5,-5
11259,-5,-5,-5,-5,-5,-5,-5,-5
11260,-5,-5,-5,-5,-5,-5,-5,-5
11261,-5,-5,-5,-5,-5,-5,-5,-5
11262,-5,-5,-5,-5,-5,-5,-5,-5
11263,-5,-5,-5,-5,-5,-5,-5,-5
11264,-5,-5,-5,-5,-5,-5,-5,-5
11265,-5,-5,-5,-5,-5,-5,-5,-5
11266,-5,-5,-5,-5,-5,-5,-5,-5
11267,-5,-5,-5,-5,-5,-5,-5,-5
11268,-5,-5,-5,-5,-5,-5,-5,-5
11269,-5,-5,-5,-5,-5,-5,-5,-5
11270,-5,-5,-5,-5,-5,-5,-5,-5
11271,-5,-5,-5,-5,-5,-5,-5,-5
11272,-5,-5,-5,-5,-5,-5,-5,-5
11273,-5,-5,-5,-5,-5,-5,-5,-5
11274,0,-4,-4,-4,-4,-4,-4,-4
11275,-4,-4,-4,-4,-4,-4,-4,-4
11276,-5,-5,-5,-5,-5,-5,-5,-5
11277,-5,-5,-5,-5,-5,-5,-5,-5
11278,-5,-5,-5,-5,-5,-5,-5,-5
11279,-5,-5,-5,-5,-5,-5,-5,-5
11280,-5,-5,-5,-5,-5,-5,-5,-5
11281,-5,-5,-5,-5,-5,-5,-5,-5
11282,-5,-5,-5,-5,-5,-5,-5,-5
11283,-5,-5,-5,-5,-5,-5,-5,-5
11284,-5,-5,-5,-5,-5,-5,-5,-5
11285,-5,-5,-5,-5,-5,-5,-5,-5
11286,-5,-5,-5,-5,-5,-5,-5,-5
11287,-5,-5,-5,-5,-5,-5,-5,-5
11288,-5,-5,-5,-5,-5,-5,-5,-5
11289,-5,-5,-5,-5,-5,-5,-5,-5
11290,-5,-5,-5,-5,-5,-5,-5,-5
11291,-5,-5,-5,-5,-5,-5,-5,-5
11292,-5,-5,-5,-5,-5,-5,-5,-5
11293,-5,-5,-5,-5,-5,-5,-5,-5
11294,-5,-5,-5,-5,-5,-5,-5,-5
11295,1,-5,-5,-5,-5,-5,-5,-5
11296,-5,-5,-5,-5,-5,-5,-5,-5
11297,-5,-5,-5,-5,-5,-5,-5,-5
11298,-5,-5,-5,-5,-5,-5,-5,-5
11299,-5,-5,-5,-5,-5,-5,-5,-5
11300,-5,-5,-5,-5,-5,-5,-5,-5
11301,-4,-4,-4,-4,-4,-4,-4,-4
11302,-5,-5,-5,-5,-5,-5,-5,-5
11303,-5,-5,-5,-5,-5,-5,-5,-5
11304,-5,-5,-5,-5,-5,-5,-5,-5
11305,-5,-5,-5,-5,-5,-5,-5,-5
11306,0,-5,-5,-5,-5,-5,-5,-5
11307,-5,-5,-5,-5,-5,-5,-5,-5
11308,-5,-5,-5,-5,-5,-5,-5,-5
11309,-4,-4,-4,-4,-4,-4,-4,-4
11310,-5,-5,-5,-5,-5,-5,-5,-5
11311,-5,-5,-5,-5,-5,-5,-5,-5
11312,-5,-5,-5,-5,-5,-5,-5,-5
11313,-5,-5,-5,-5,-5,-5,-5,-5
11314,-5,-5,-5,-5,-5,-5,-5,-5
11315,-5,-5,-5,-5,-5,-5,-5,-5
11316,-5,-5,-5,-5,-5,-5,-5,-5
11317,0,-4,-4,-4,1,-4,-4,-4
11318,-5,-5,-5,-5,-5,-5,-5,-5
11319,0,-4,-4,-4,-4,-4,-4,-4
11320,-5,-5,-5,-5,-5,-5,-5,-5
11321,-5,-5,-5,-5,-5,-5,-5,-5
11322,-5,-5,-5,-5,-5,-5,-5,-5
11323,-5,-5,-5,-5,-5,-5,-5,-5
11324,-5,-5,-5,-5,-5,-5,-5,-5
11325,0,1,1,-4,-4,-4,-4,-4
11326,-5,-5,-5,-5,-5,-5,-5,-5
11327,-5,-5,-5,-5,-5,-5,-5,-5
11328,-4,0,-4,-5,1,-4,1,1
11329,-5,-5,-5,-5,-5,-5,-5,-5
11330,-5,-5,-5,-5,-5,-5,-5,-5
11331,-5,-5,-5,-5,-5,-5,-5,-5
11332,-5,-5,-5,-5,-5,-5,-5,-5
11333,-5,-5,-5,-5,-5,-5,-5,-5
11334,0,-5,-5,-5,-5,-5,-5,-5
11335,-5,-5,-5,-5,-5,-5,-5,-5
11336,-5,-5,-5,-5,-5,-5,-5,-5
11337,-4,-4,-4,-4,-4,1,-4,-4
11338,-5,-5,-5,-5,-5,-5,-5,-5
11339,-5,-5,-5,-5,-5,-5,-5,-5
11340,-4,-4,-4,-4,-4,-4,-4,-4
11341,-5,-5,-5,-5,-5,-5,-5,-5
