"CPUBID","MPUBID","BKGN-20","BKGN-20","BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20","MS-BKGN-20"
960801,9608,-7,-7,-7,-7,-7,-7,-7,-7
960802,9608,-7,-7,-7,-7,-7,-7,-7,-7
960803,9608,-7,-7,-7,-7,-7,-7,-7,-7
960901,9609,-7,-7,-7,-7,-7,-7,-7,-7
961001,9610,-7,-7,-7,-7,-7,-7,-7,-7
961101,9611,-7,-7,-7,-7,-7,-7,-7,-7
961102,9611,-7,-7,-7,-7,-7,-7,-7,-7
961401,9614,-7,-7,-7,-7,-7,-7,-7,-7
961601,9616,-7,-7,-7,-7,-7,-7,-7,-7
961602,9616,-7,-7,-7,-7,-7,-7,-7,-7
961603,9616,-7,-7,-7,-7,-7,-7,-7,-7
961901,9619,-7,-7,-7,-7,-7,-7,-7,-7
961902,9619,1,-7,-7,-7,-7,-7,-7,-7
962001,9620,-7,-7,-7,-7,-7,-7,-7,-7
962002,9620,-7,-7,-7,-7,-7,-7,-7,-7
962003,9620,-7,-7,-7,-7,-7,-7,-7,-7
962301,9623,-7,-7,-7,-7,-7,-7,-7,-7
962302,9623,-7,-7,-7,-7,-7,-7,-7,-7
962701,9627,-7,-7,-7,-7,-7,-7,-7,-7
962702,9627,-7,-7,-7,-7,-7,-7,-7,-7
962703,9627,1,-7,-7,-7,-7,-7,-7,-7
963101,9631,-7,-7,-7,-7,-7,-7,-7,-7
963201,9632,-7,-7,-7,-7,-7,-7,-7,-7
963202,9632,-7,-7,-7,-7,-7,-7,-7,-7
963203,9632,-7,-7,-7,-7,-7,-7,-7,-7
963301,9633,-7,-7,-7,-7,-7,-7,-7,-7
963302,9633,-7,-7,-7,-7,-7,-7,-7,-7
963501,9635,-7,1,1,1,-7,-7,-7,-7
963502,9635,-7,1,1,1,1,1,-7,-7
963701,9637,-7,-7,-7,-7,-7,-7,-7,-7
963702,9637,-7,-7,-7,-7,-7,-7,-7,-7
964001,9640,1,-7,-7,-7,-7,-7,-7,-7
964002,9640,1,1,1,1,-7,-7,-7,-7
964101,9641,-7,-7,1,1,1,1,1,-7
964102,9641,-7,-7,1,1,1,1,1,-7
964401,9644,-7,1,-7,-7,-7,-7,-7,-7
964402,9644,-7,1,1,1,-7,-7,-7,-7
964701,9647,-7,-7,-7,-7,-7,-7,-7,-7
964801,9648,-7,-7,-7,-7,-7,-7,-7,-7
964802,9648,-7,-7,-7,-7,-7,-7,-7,-7
964803,9648,-7,-7,-7,-7,-7,-7,-7,-7
964804,9648,-7,-7,-7,-7,-7,-7,-7,-7
965201,9652,-7,-7,-7,-7,-7,-7,-7,-7
965202,9652,-7,-7,-7,-7,-7,-7,-7,-7
965501,9655,-7,-7,-7,-7,-7,-7,-7,-7
965502,9655,-7,-7,-7,-7,-7,-7,-7,-7
965503,9655,-7,1,1,4,-7,-7,-7,-7
965701,9657,-7,-7,-7,-7,-7,-7,-7,-7
965901,9659,-7,9,1,1,1,1,-7,-7
966001,9660,-7,-7,-7,-7,-7,-7,-7,-7
966002,9660,-7,1,-7,-7,-7,-7,-7,-7
966101,9661,-7,-7,-7,-7,-7,-7,-7,-7
966102,9661,1,1,1,-7,-7,-7,-7,-7
966201,9662,-7,-7,-7,-7,-7,5,1,1
967101,9671,-7,-7,-7,-7,-7,-7,-7,-7
967102,9671,-7,-7,-7,-7,-7,-7,-7,-7
967103,9671,-7,-7,-7,-7,-7,-7,-7,-7
967104,9671,-7,-7,-7,-7,-7,-7,-7,-7
967201,9672,-7,-7,-7,-7,-7,-7,-7,-7
967601,9676,-7,-7,-7,-7,-7,-7,-7,-7
967602,9676,-7,-7,-7,-7,-7,-7,-7,-7
967603,9676,1,-7,-7,-7,-7,-7,-7,-7
968001,9680,-7,-7,-7,-7,-7,-7,-7,-7
968002,9680,1,-7,-7,-7,-7,-7,-7,-7
968003,9680,1,1,-7,-7,-7,-7,-7,-7
968401,9684,-7,-7,-7,-7,-7,-7,-7,-7
968402,9684,-7,-7,-7,-7,-7,-7,-7,-7
968601,9686,-7,-7,-7,-7,-7,-7,-7,-7
968602,9686,-7,-7,-7,-7,2,2,1,1
969201,9692,-7,-7,-7,-7,-7,-7,-7,-7
969202,9692,-7,-7,-7,-7,-7,-7,-7,-7
970201,9702,-7,-7,-7,-7,-7,-7,-7,-7
970401,9704,-7,-7,-7,-7,-7,-7,-7,-7
970402,9704,-7,-7,-7,-7,-7,-7,-7,-7
970501,9705,-7,-7,-7,-7,-7,-7,-7,-7
970701,9707,-7,-7,-7,-7,-7,-7,-7,-7
970702,9707,1,-7,-7,-7,-7,-7,-7,-7
970901,9709,-7,-7,-7,-7,-7,-7,-7,-7
971101,9711,-7,-7,-7,-7,1,1,1,1
971102,9711,-7,-7,-7,-7,1,1,1,1
971301,9713,-7,-7,-7,-7,-7,-7,-7,-7
972201,9722,-7,-7,-7,-7,-7,-7,-7,-7
973001,9730,-7,-7,-7,-7,-7,-7,-7,-7
973002,9730,-7,-7,-7,-7,-7,-7,-7,-7
973003,9730,-7,-7,-7,-7,-7,-7,-7,-7
973101,9731,-7,-7,-7,-7,-7,-7,-7,-7
973301,9733,-7,-7,-7,-7,-7,-7,-7,-7
973601,9736,-7,-7,-7,-7,-7,-7,-7,-7
973602,9736,-7,-7,-7,-7,-7,-7,-7,-7
973603,9736,-7,-7,-7,-7,-7,-7,-7,-7
974001,9740,-7,-7,-7,-7,-7,-7,-7,-7
974002,9740,-7,-7,-7,-7,-7,-7,-7,-7
974801,9748,-7,-7,-7,-7,-7,-7,-7,-7
974802,9748,-7,-7,-7,-7,-7,-7,-7,-7
975001,9750,-7,-7,-7,-7,-7,-7,-7,-7
975002,9750,-7,-7,-7,-7,-7,-7,-7,-7
975003,9750,-7,-7,-7,-7,-7,-7,-7,-7
975301,9753,-7,-7,-7,-7,-7,-7,-7,-7
975401,9754,-7,-7,-7,-7,-7,-7,-7,-7
975402,9754,-7,-7,-7,-7,-7,-7,-7,-7
975403,9754,-7,-7,-7,-7,-7,-7,-7,-7
975404,9754,-7,-7,-7,-7,-7,-7,-7,-7
975501,9755,-7,-7,-7,-7,-7,-7,-7,-7
975502,9755,-7,-7,-7,-7,-7,-7,-7,-7
975601,9756,-7,-7,-7,-7,-7,-7,-7,-7
975602,9756,-7,-7,-7,-7,-7,-7,-7,-7
975701,9757,-7,2,2,2,2,2,-7,-7
975702,9757,-7,-7,2,2,2,2,-7,-7
975801,9758,-7,-7,-7,-7,-7,-7,-7,-7
975802,9758,2,2,-7,-7,-7,-7,-7,-7
975803,9758,2,2,-7,-7,-7,-7,-7,-7
976301,9763,-7,1,1,1,1,-7,-7,-7
976302,9763,-7,-7,1,1,-7,-7,-7,-7
976501,9765,-7,-7,-7,-7,-7,-7,-7,-7
976502,9765,-7,-7,-7,-7,-7,-7,-7,-7
976601,9766,-7,1,-7,-7,-7,-7,-7,-7
976801,9768,-7,-7,-7,-7,-7,-7,-7,-7
976802,9768,-7,-7,-7,-7,-7,-7,-7,-7
976803,9768,1,1,-7,-7,-7,-7,-7,-7
977201,9772,-7,-7,-7,-7,-7,-7,-7,-7
977202,9772,-7,-7,-7,-7,-7,-7,-7,-7
977203,9772,-7,1,-7,-7,-7,-7,-7,-7
977204,9772,-7,1,1,-7,-7,-7,-7,-7
977205,9772,-7,1,1,-7,1,-7,-7,-7
977401,9774,-7,-7,-7,-7,-7,-7,-7,-7
977402,9774,-7,-7,-7,-7,-7,-7,-7,-7
977801,9778,-7,-7,-7,-7,-7,-7,-7,-7
977802,9778,-7,-7,-7,-7,-7,-7,-7,-7
977803,9778,-7,1,-7,-7,-7,-7,-7,-7
978401,9784,-7,-7,-7,-7,-7,-7,-7,-7
978402,9784,-7,-7,-7,-7,-7,-7,-7,-7
978403,9784,-7,-7,-7,-7,-7,-7,-7,-7
978901,9789,-7,-7,-7,-7,-7,-7,-7,-7
978902,9789,-7,1,-7,-7,-7,-7,-7,-7
978903,9789,-7,1,-7,-7,-7,-7,-7,-7
979001,9790,-7,1,-7,-7,-7,-7,-7,-7
979002,9790,-7,1,1,-7,-7,-7,-7,-7
979003,9790,-7,1,1,1,-7,-7,-7,-7
979501,9795,-7,-7,-7,-7,-7,-7,-7,-7
979502,9795,-7,-7,-7,-7,-7,-7,-7,-7
979503,9795,-7,-7,-7,-7,-7,-7,-7,-7
979601,9796,-7,-7,-7,-7,-7,-7,-7,-7
979602,9796,-7,-7,-7,-7,-7,-7,-7,-7
979603,9796,-7,-7,-7,-7,-7,-7,-7,-7
979604,9796,-7,-7,-7,-7,-7,-7,-7,-7
979701,9797,-7,-7,-7,-7,-7,-7,-7,-7
979702,9797,-7,-7,-7,-7,-7,-7,-7,-7
979801,9798,-7,-7,-7,-7,-7,-7,-7,-7
979802,9798,-7,-7,-7,-7,-7,-7,-7,-7
979803,9798,-7,-7,-7,-7,-7,-7,-7,-7
979804,9798,-7,-7,-7,-7,-7,-7,-7,-7
980701,9807,-7,-7,-7,-7,-7,-7,-7,-7
980702,9807,-7,-7,-7,-7,-7,-7,-7,-7
980901,9809,-7,-7,-7,-7,-7,-7,-7,-7
980902,9809,-7,-7,-7,-7,-7,-7,-7,-7
981101,9811,-7,-7,-7,-7,-7,-7,-7,-7
981102,9811,-7,-7,-7,-7,-7,-7,-7,-7
981701,9817,-7,-7,-7,-7,-7,-7,-7,-7
981702,9817,-7,-7,-7,-7,-7,-7,-7,-7
981703,9817,-7,-7,-7,-7,-7,-7,-7,-7
982001,9820,1,-7,-7,-7,-7,-7,-7,-7
982601,9826,-7,-7,-7,-7,-7,-7,-7,-7
982801,9828,-7,-7,-7,-7,-7,-7,-7,-7
982802,9828,-7,-7,-7,-7,-7,-7,-7,-7
982803,9828,-7,-7,-7,-7,-7,-7,-7,-7
982804,9828,-7,-7,-7,-7,-7,-7,-7,-7
982805,9828,-7,-7,-7,-7,-7,-7,-7,-7
983001,9830,-7,-7,-7,-7,-7,-7,-7,-7
983002,9830,-7,-7,-7,-7,-7,-7,-7,-7
983003,9830,-7,-7,1,1,1,1,1,-7
983101,9831,-7,-7,-7,-7,-7,-7,-7,-7
983102,9831,-7,-7,-7,-7,-7,1,-7,-7
983201,9832,-7,-7,-7,-7,-7,-7,-7,-7
983202,9832,1,-7,-7,-7,-7,-7,-7,-7
983401,9834,-7,-7,-7,-7,-7,-7,-7,-7
983402,9834,-7,-7,-7,-7,-7,-7,-7,-7
983403,9834,-7,-7,-7,-7,-7,-7,-7,-7
983701,9837,-7,-7,-7,-7,-7,-7,-7,-7
983702,9837,-7,-7,-7,-7,-7,-7,-7,-7
983703,9837,1,1,1,-7,-7,-7,-7,-7
983704,9837,-7,-7,-7,-7,-7,1,1,1
983801,9838,-7,-7,-7,-7,-7,-7,-7,-7
983802,9838,-7,-7,-7,-7,-7,-7,-7,-7
983803,9838,-7,1,-7,-7,-7,-7,-7,-7
983804,9838,-7,1,1,1,1,-7,-7,-7
983901,9839,-7,-7,-7,-7,-7,-7,-7,-7
983902,9839,-7,-7,-7,-7,-7,-7,-7,-7
983903,9839,1,-7,-7,-7,-7,-7,-7,-7
984001,9840,-7,-7,-7,-7,-7,-7,-7,-7
984002,9840,-7,-7,-7,-7,-7,-7,-7,-7
984003,9840,1,-7,-7,-7,-7,-7,-7,-7
984401,9844,-7,-7,-7,-7,-7,-7,-7,-7
984402,9844,-7,-7,-7,-7,-7,-7,-7,-7
984403,9844,1,-7,-7,-7,-7,-7,-7,-7
984404,9844,1,1,-7,-7,-7,-7,-7,-7
984405,9844,-7,-7,1,1,1,1,1,-7
984501,9845,-7,-7,-7,-7,-7,-7,-7,-7
984502,9845,-7,-7,-7,-7,-7,-7,-7,-7
984503,9845,-7,1,-7,-7,-7,-7,-7,-7
985101,9851,-7,-7,-7,-7,-7,-7,-7,-7
985102,9851,-7,-7,-7,-7,-7,-7,-7,-7
985201,9852,-7,-7,-7,-7,-7,-7,-7,-7
985501,9855,-7,-7,-7,1,1,-7,-7,-7
985502,9855,-7,-7,-7,1,1,1,1,-7
985801,9858,-7,-7,-7,-7,-7,-7,-7,-7
985802,9858,-7,-7,-7,-7,-7,-7,-7,-7
985803,9858,-7,-7,-7,-7,-7,-7,-7,-7
986101,9861,-7,-7,-7,-7,-7,-7,-7,-7
986102,9861,-7,-7,-7,-7,-7,-7,-7,-7
986201,9862,-7,-7,-7,-7,-7,-7,-7,-7
986202,9862,-7,-7,-7,-7,-7,-7,-7,-7
986203,9862,1,1,-7,-7,-7,-7,-7,-7
986401,9864,-7,-7,-7,-7,-7,-7,-7,-7
986402,9864,-7,-7,-7,-7,-7,-7,-7,-7
986501,9865,-7,-7,-7,-7,-7,-7,-7,-7
986502,9865,-7,-7,-7,-7,-7,-7,-7,-7
986503,9865,-7,-7,-7,-7,-7,-7,-7,-7
986504,9865,-7,-7,-7,-7,-7,-7,-7,-7
986505,9865,1,1,1,-7,-7,-7,-7,-7
986506,9865,1,1,1,-7,-7,-7,-7,-7
986507,9865,-7,-7,-7,-7,-7,-7,-7,-7
987001,9870,-7,-7,-7,-7,-7,-7,-7,-7
987002,9870,1,1,-7,-7,-7,-7,-7,-7
987003,9870,1,1,1,-7,-7,-7,-7,-7
987101,9871,-7,-7,-7,-7,-7,-7,-7,-7
987102,9871,-7,-7,-7,-7,-7,-7,-7,-7
987401,9874,1,1,1,-7,-7,-7,-7,-7
987402,9874,1,1,1,1,-7,-7,-7,-7
987403,9874,-7,1,1,1,1,-7,-7,-7
987701,9877,-7,-7,-7,-7,-7,-7,-7,-7
987702,9877,1,1,-7,-7,-7,-7,-7,-7
988101,9881,-7,-7,-7,-7,-7,-7,-7,-7
988102,9881,-7,-7,-7,-7,-7,-7,-7,-7
988103,9881,-7,-7,-7,-7,2,-7,-7,-7
988201,9882,-7,-7,-7,-7,-7,-7,-7,-7
988202,9882,-7,-7,-7,-7,-7,-7,-7,-7
988203,9882,-7,-7,-7,-7,-7,-7,-7,-7
988501,9885,-7,-7,-7,-7,-7,-7,-7,-7
988502,9885,-7,-7,-7,-7,-7,-7,-7,-7
988701,9887,-7,-7,-7,-7,-7,-7,-7,-7
988702,9887,-7,1,-7,-7,-7,-7,-7,-7
989101,9891,-7,-7,-7,-7,-7,-7,-7,-7
989102,9891,-7,-7,-7,-7,-7,-7,-7,-7
989201,9892,-7,-7,-7,-7,-7,-7,-7,-7
989202,9892,-7,-7,1,1,1,1,-7,-7
989501,9895,-7,-7,-7,-7,-7,-7,-7,-7
989502,9895,-7,-7,-7,-7,-7,-7,-7,-7
989503,9895,-7,1,1,1,1,1,-7,-7
989701,9897,-7,-7,1,1,1,1,-7,-7
989702,9897,-7,-7,-7,1,1,1,1,1
989801,9898,-7,-7,-7,-7,-7,-7,-7,-7
989901,9899,-7,-7,-7,-7,-7,-7,-7,-7
989902,9899,-7,-7,-7,-7,-7,-7,-7,-7
990301,9903,-7,-7,-7,-7,-7,-7,-7,-7
990601,9906,-7,1,1,1,1,-7,-7,-7
990602,9906,-7,-7,-7,1,1,1,1,1
991001,9910,-7,-7,-7,-7,-7,-7,-7,-7
991301,9913,-7,-7,-7,-7,-7,-7,-7,-7
991302,9913,-7,-7,-7,-7,-7,-7,-7,-7
991303,9913,-7,-7,-7,-7,-7,-7,-7,-7
991601,9916,-7,-7,-7,-7,-7,-7,-7,-7
991602,9916,1,-7,-7,-7,-7,-7,-7,-7
991603,9916,1,1,-7,-7,-7,-7,-7,-7
991604,9916,-7,-7,1,-7,1,1,-7,-7
992001,9920,-7,-7,-7,-7,-7,-7,-7,-7
992002,9920,-7,-7,-7,-7,-7,-7,-7,-7
992201,9922,-7,-7,-7,-7,-7,-7,-7,-7
992202,9922,-7,5,1,1,1,1,-7,-7
992501,9925,-7,-7,-7,-7,-7,-7,-7,-7
992502,9925,4,1,-7,-7,-7,-7,-7,-7
992701,9927,-7,-7,-7,-7,-7,-7,-7,-7
992702,9927,-7,-7,-7,3,3,-7,-7,-7
993001,9930,-7,-7,-7,-7,-7,-7,-7,-7
993002,9930,-7,-7,-7,-7,-7,-7,-7,-7
993003,9930,-7,-7,-7,-7,-7,-7,-7,-7
993201,9932,-7,-7,-7,-7,-7,-7,-7,-7
993202,9932,-7,-7,-7,-7,-7,-7,-7,-7
993501,9935,-7,-7,-7,-7,-7,-7,-7,-7
993502,9935,-7,-7,-7,-7,-7,-7,-7,-7
993503,9935,-7,-7,-7,-7,-7,-7,-7,-7
993504,9935,-7,-7,-7,-7,-7,-7,-7,-7
993801,9938,-7,-7,-7,-7,-7,-7,-7,-7
993802,9938,-7,-7,-7,-7,-7,-7,-7,-7
993803,9938,1,1,-7,-7,-7,-7,-7,-7
993804,9938,1,1,-7,-7,-7,-7,-7,-7
993901,9939,4,-7,-7,-7,-7,-7,-7,-7
993902,9939,-7,-7,-7,-7,9,4,-7,-7
994001,9940,-7,-7,-7,-7,-7,-7,-7,-7
994002,9940,-7,-7,-7,-7,-7,-7,-7,-7
994101,9941,-7,1,1,-7,-7,-7,-7,-7
994102,9941,-7,1,1,1,1,-7,-7,-7
994401,9944,-7,-7,-7,-7,-7,-7,-7,-7
994402,9944,-7,-7,-7,-7,-7,-7,-7,-7
994501,9945,-7,-7,-7,-7,-7,-7,-7,-7
994502,9945,-7,-7,-7,-7,-7,-7,-7,-7
994503,9945,-7,-7,-7,-7,-7,-7,-7,-7
994504,9945,-7,1,1,-7,-7,-7,-7,-7
994601,9946,-7,-7,-7,-7,-7,-7,-7,-7
994602,9946,-7,-7,-7,-7,-7,-7,-7,-7
994801,9948,-7,-7,-7,-7,-7,-7,-7,-7
995101,9951,-7,-7,-7,-7,-7,-7,-7,-7
995102,9951,-7,-7,-7,-7,-7,-7,-7,-7
995103,9951,-7,1,-7,-7,-7,-7,-7,-7
995104,9951,-7,-7,-7,1,1,1,1,1
995301,9953,-7,1,-7,-7,-7,-7,-7,-7
995302,9953,-7,1,1,1,-7,-7,-7,-7
995303,9953,-7,1,1,1,1,1,-7,-7
995304,9953,-7,-7,1,1,1,1,1,-7
995501,9955,-7,1,-7,-7,-7,-7,-7,-7
995502,9955,-7,1,1,1,1,-7,-7,-7
996001,9960,-7,-7,-7,-7,-7,-7,-7,-7
996002,9960,-7,-7,-7,-7,-7,-7,-7,-7
996501,9965,-7,-7,-7,-7,-7,-7,-7,-7
996502,9965,-7,-7,-7,-7,-7,-7,-7,-7
996601,9966,-7,-7,-7,-7,-7,-7,-7,-7
996602,9966,-7,-7,-7,-7,-7,-7,-7,-7
996603,9966,-7,-7,-7,-7,-7,-7,-7,-7
996604,9966,1,1,1,1,1,-7,-7,-7
996701,9967,-7,-7,-7,-7,-7,-7,-7,-7
996702,9967,-7,-7,-7,-7,-7,-7,-7,-7
996703,9967,-7,-7,-7,-7,-7,-7,-7,-7
997001,9970,-7,-7,-7,-7,-7,-7,-7,-7
997002,9970,-7,-7,-7,-7,-7,-7,-7,-7
997003,9970,-7,-7,1,-7,-7,-7,-7,-7
997004,9970,1,1,1,1,-7,-7,-7,-7
997005,9970,-7,9,1,1,1,-2,-7,-7
997006,9970,-7,-7,1,1,1,1,1,-7
997201,9972,-7,-7,-7,-7,-7,-7,-7,-7
997202,9972,-7,1,2,-7,-7,-7,-7,-7
997203,9972,-7,1,1,1,1,-7,-7,-7
997301,9973,-7,-7,-7,-7,-7,-7,-7,-7
997401,9974,-7,-7,-7,-7,-7,-7,-7,-7
997402,9974,1,-7,-7,-7,-7,-7,-7,-7
997403,9974,1,1,1,-7,-7,-7,-7,-7
997404,9974,-7,-7,-7,-7,1,1,1,1
997801,9978,1,1,-7,-7,-7,-7,-7,-7
998001,9980,-7,-7,-7,-7,-7,-7,-7,-7
998002,9980,-7,-7,-7,-7,-7,-7,-7,-7
998003,9980,1,-7,-7,-7,-7,-7,-7,-7
998004,9980,1,1,-7,-7,-7,-7,-7,-7
998005,9980,1,1,-7,-7,-7,-7,-7,-7
998006,9980,1,1,-7,-7,-7,-7,-7,-7
998101,9981,-7,-7,-7,-7,-7,-7,-7,-7
998102,9981,-7,-7,-7,-7,-7,-7,-7,-7
998103,9981,1,1,1,1,1,-7,-7,-7
998104,9981,-7,1,1,1,1,1,-7,-7
998201,9982,-7,1,-7,-7,-7,-7,-7,-7
998202,9982,-7,1,1,-7,-7,-7,-7,-7
998203,9982,-7,1,1,1,-7,-7,-7,-7
998601,9986,-7,-7,-7,-7,-7,-7,-7,-7
998602,9986,-7,-7,-7,-7,-7,-7,-7,-7
998603,9986,-7,-7,-7,-7,-7,-7,-7,-7
998604,9986,-7,1,1,-7,-7,-7,-7,-7
998605,9986,-7,-7,-7,1,1,1,1,-7
999101,9991,-7,-7,-7,-7,-7,-7,-7,-7
999102,9991,-7,-7,-7,-7,-7,-7,-7,-7
999201,9992,1,-7,-7,-7,-7,-7,-7,-7
999202,9992,1,1,1,-7,-7,-7,-7,-7
999203,9992,1,1,1,1,-7,-7,-7,-7
999204,9992,1,1,1,1,-7,-7,-7,-7
999205,9992,-7,1,1,1,1,-7,-7,-7
999501,9995,-7,-7,-7,-7,-7,-7,-7,-7
999502,9995,1,1,-7,-7,-7,-7,-7,-7
999701,9997,-7,-7,-7,-7,-7,-7,-7,-7
999702,9997,-7,-7,-7,-7,-7,-7,-7,-7
999703,9997,-7,-7,1,-7,-7,-7,-7,-7
999704,9997,-7,-7,1,1,-7,-7,-7,-7
1000001,10000,-7,-7,-7,-7,-7,-7,-7,-7
1000002,10000,-7,-7,-7,-7,-7,-7,-7,-7
1000003,10000,1,-7,-7,-7,-7,-7,-7,-7
1000004,10000,1,-7,-7,-7,-7,-7,-7,-7
1000201,10002,-7,-7,-7,-7,-7,-7,-7,-7
1000202,10002,-7,1,1,-7,-7,-7,-7,-7
1000203,10002,-7,1,1,1,-7,-7,-7,-7
1000801,10008,-7,-7,-7,-7,-7,-7,-7,-7
1000802,10008,1,-7,-7,-7,-7,-7,-7,-7
1000803,10008,1,1,-7,-7,-7,-7,-7,-7
1001101,10011,-7,-7,-7,-7,-7,-7,-7,-7
1001102,10011,-7,1,1,1,-7,-7,-7,-7
1001201,10012,-7,-7,-7,-7,-7,-7,-7,-7
1001202,10012,-7,-7,-7,-7,-7,-7,-7,-7
1001203,10012,-7,-7,-7,-7,-7,-7,-7,-7
1001501,10015,-7,-7,-7,-7,-7,-7,-7,-7
1001502,10015,-7,-7,-7,-7,-7,-7,-7,-7
1001601,10016,-7,-7,-7,-7,-7,-7,-7,-7
1001602,10016,-7,-7,-7,-7,-7,-7,-7,-7
1001603,10016,-7,-7,-7,-7,-7,-7,-7,-7
1002401,10024,-7,-7,-7,-7,-7,-7,-7,-7
1002402,10024,-7,-7,-7,-7,-7,-7,-7,-7
1002403,10024,-7,-7,9,1,1,1,1,-7
1002601,10026,-7,-7,-7,-7,-7,-7,-7,-7
1002602,10026,-7,-7,-7,-7,-7,-7,-7,-7
1002603,10026,-7,-7,-7,-7,-7,-7,-7,-7
1002604,10026,-7,-7,-7,-7,-7,-7,-7,-7
1002605,10026,-7,-7,-7,-7,-7,-7,-7,-7
1002606,10026,-7,-7,-7,-7,-7,-7,-7,-7
1002607,10026,-7,1,-7,-7,-7,-7,-7,-7
1002901,10029,-7,-7,-7,-7,-7,-7,-7,-7
1002902,10029,-7,-7,-7,-7,-7,-7,-7,-7
1003201,10032,-7,-7,-7,-7,-7,-7,-7,-7
1003202,10032,-7,-7,-7,-7,-7,-7,-7,-7
1003203,10032,1,-7,-7,-7,-7,-7,-7,-7
1003204,10032,-7,-7,-7,-7,-7,-7,-7,-7
1003205,10032,-7,-7,1,-7,-7,-7,-7,-7
1003206,10032,-7,-7,1,1,-7,-7,-7,-7
1003401,10034,-7,-7,-7,-7,-7,-7,-7,-7
1003402,10034,-7,-7,-7,-7,-7,-7,-7,-7
1003403,10034,-7,-7,-7,-7,-7,-7,-7,-7
1003601,10036,-7,-7,-7,-7,-7,-7,-7,-7
1003602,10036,-7,-7,-7,-7,-7,-7,-7,-7
1003603,10036,-7,-7,-7,-7,-7,-7,-7,-7
1003604,10036,-7,-7,-7,-7,-7,-7,-7,-7
1003605,10036,-7,1,-7,-7,-7,-7,-7,-7
1003701,10037,-7,-7,-7,1,1,1,1,-7
1003801,10038,-7,-7,-7,-7,-7,-7,-7,-7
1003802,10038,-7,-7,-7,-7,-7,-7,-7,-7
1004201,10042,-7,-7,-7,-7,-7,-7,-7,-7
1004202,10042,-7,-7,-7,-7,-7,-7,-7,-7
1004203,10042,-7,1,1,-7,-7,-7,-7,-7
1004204,10042,-7,1,1,1,1,-7,-7,-7
1004401,10044,-7,-7,-7,-7,-7,-7,-7,-7
1004701,10047,-7,-7,-7,-7,-7,-7,-7,-7
1004801,10048,1,-7,-7,-7,-7,-7,-7,-7
1004802,10048,1,1,-7,-7,-7,-7,-7,-7
1004803,10048,1,1,1,-7,-7,-7,-7,-7
1004901,10049,-7,-7,-7,-7,-7,-7,-7,-7
1004902,10049,-7,-7,-7,-7,-7,-7,-7,-7
1004903,10049,-7,1,-7,-7,-7,-7,-7,-7
1004904,10049,-7,1,1,1,-7,-7,-7,-7
1005201,10052,-7,-7,-7,-7,-7,-7,-7,-7
1005202,10052,-7,-7,-7,-7,-7,-7,-7,-7
1005203,10052,1,1,1,1,1,-7,-7,-7
1005401,10054,-7,-7,-7,-7,-7,-7,-7,-7
1005402,10054,-7,-7,1,1,1,-7,-7,-7
1005601,10056,-7,-7,-7,-7,-7,-7,-7,-7
1005602,10056,-7,-7,-7,-7,-7,-7,-7,-7
1005901,10059,-7,-7,-7,-7,-7,-7,-7,-7
1005902,10059,-7,-7,-7,-7,-7,-7,-7,-7
1005903,10059,-7,-7,-7,-7,-7,-7,-7,-7
1006001,10060,-7,-7,-7,-7,-7,-7,-7,-7
1006002,10060,-7,-7,-7,-7,-7,-7,-7,-7
1006201,10062,-7,-7,-7,-7,-7,-7,-7,-7
1006202,10062,-7,-7,-7,-7,-7,-7,-7,-7
1006203,10062,-7,-7,-7,-7,-7,-7,-7,-7
1006301,10063,-7,-7,-7,-7,-7,-7,-7,-7
1006302,10063,-7,-7,-7,-7,-7,-7,-7,-7
1006601,10066,-7,-7,-7,-7,-7,-7,-7,-7
1006602,10066,-7,-7,-7,-7,-7,-7,-7,-7
1006603,10066,-7,-7,-7,-7,-7,-7,-7,-7
1006604,10066,-7,-7,-7,-7,-7,-7,-7,-7
1007201,10072,-7,-7,-7,-7,-7,-7,-7,-7
1007202,10072,1,-7,-7,-7,-7,-7,-7,-7
1007203,10072,-7,1,1,1,1,1,-7,-7
1007301,10073,-7,1,-7,-7,-7,-7,-7,-7
1007302,10073,-7,1,1,-7,-7,-7,-7,-7
1007303,10073,-7,1,1,1,-7,-7,-7,-7
1007304,10073,-7,1,1,1,1,-7,-7,-7
1007701,10077,-7,-7,-7,-7,-7,-7,-7,-7
1007702,10077,1,-7,-7,-7,-7,-7,-7,-7
1007703,10077,1,1,1,1,1,-7,-7,-7
1007704,10077,-7,-7,1,1,1,1,1,-7
1007901,10079,1,1,1,-7,-7,-7,-7,-7
1008101,10081,-7,-7,-7,-7,-7,-7,-7,-7
1008102,10081,-7,-7,-7,-7,-7,-7,-7,-7
1008103,10081,-7,-7,-7,-7,-7,-7,-7,-7
1008104,10081,-7,-7,-7,-7,-7,-7,-7,-7
1008105,10081,-7,-7,-7,-7,-7,-7,-7,-7
1008601,10086,-7,-7,-7,-7,-7,-7,-7,-7
1008602,10086,-7,-7,-7,-7,-7,-7,-7,-7
1008801,10088,-7,-7,-7,-7,-7,-7,-7,-7
1009201,10092,-7,-7,-7,-7,-7,-7,-7,-7
1009202,10092,-7,-7,-7,-7,-7,-7,-7,-7
1009301,10093,-7,-7,-7,-7,-7,-7,-7,-7
