,CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH
12299,84801,848,3,2,3,1979,121,1988,92,53,50,118,88,48,111,77,71.5,3,-0.3,-3,78.2,7,112
12310,86201,862,3,2,6,1978,128,1988,97,64,45,102,56,49,105,63,122.2,93,120.5,92,-0.3,-3,123
12311,86202,862,3,1,5,1981,94,1988,34,19,22,100,50,22,95,36,118.2,88,116.5,87,-0.3,-3,88
12382,94001,940,3,2,8,1982,123,1988,94,27,18,107,68,18,105,64,-0.3,-3,-0.3,-3,-0.3,-3,72
12419,99501,995,3,2,5,1971,131,1988,98,82,72,112,78,81,123,94,-0.3,-3,-0.3,-3,-0.3,-3,206
12461,103401,1034,2,1,4,1973,101,1988,53,61,51,90,25,58,94,34,73.5,4,70.3,2,-0.3,-3,184
12472,104802,1048,3,2,9,1980,113,1988,80,40,36,112,79,42,116,86,90.4,25,104.5,63,-0.3,-3,95
12498,107601,1076,1,1,10,1982,86,1988,17,10,18,114,82,18,113,80,96.3,39,109.5,75,-0.3,-3,71
12522,109001,1090,3,2,11,1980,87,1988,19,18,26,100,50,25,97,41,81.4,10,98.5,47,-0.3,-3,92
12589,116102,1161,2,1,12,1978,103,1988,59,45,45,105,62,57,118,89,113.6,82,109.8,75,-0.3,-3,119
12595,116501,1165,2,1,2,1979,86,1988,17,29,28,88,22,40,101,53,98.8,47,96.8,42,-0.3,-3,113
12596,116502,1165,2,1,10,1981,84,1988,15,12,23,108,70,21,99,47,106.9,68,101.5,55,-0.3,-3,81
12628,119901,1199,3,2,6,1977,103,1988,57,49,57,113,81,61,114,82,104.3,61,95.4,37,-0.3,-3,134
12636,120701,1207,2,2,5,1979,80,1988,9,25,27,86,18,33,93,33,93.8,34,96.8,42,-0.3,-3,111
12638,120901,1209,2,1,3,1976,95,1988,38,47,35,80,9,46,91,27,118.2,88,120.5,92,-0.3,-3,148
12641,121001,1210,2,2,3,1975,94,1988,35,49,57,102,55,51,93,32,102.7,58,106.7,68,-0.3,-3,163
12642,121002,1210,2,2,1,1977,80,1988,9,38,40,86,18,41,87,19,97.9,45,99.8,50,-0.3,-3,141
12647,121201,1212,2,2,4,1974,87,1988,19,45,54,97,42,56,95,37,94.7,37,95.4,37,-0.3,-3,171
12662,122101,1221,2,2,8,1975,93,1988,32,47,40,83,13,52,96,39,82.3,12,-0.3,-3,-0.3,-3,156
12663,122102,1221,2,1,6,1981,88,1988,21,14,18,92,30,21,95,38,79.1,8,-0.3,-3,-0.3,-3,86
12675,122702,1227,2,2,6,1977,98,1988,44,46,48,100,51,56,109,73,58.7,0,-0.3,-3,77.0,6,134
12738,129301,1293,2,1,12,1974,93,1988,31,48,38,79,8,35,74,4,104.3,61,108.0,70,-0.3,-3,163
12786,133601,1336,3,2,12,1979,102,1988,54,39,37,103,59,42,108,71,82.6,13,96.4,39,-0.3,-3,-7
12839,139401,1394,3,1,1,1980,102,1988,54,37,50,125,95,48,117,87,118.0,88,121.9,93,-0.3,-3,103
12840,139402,1394,3,2,1,1982,113,1988,80,27,25,113,81,23,107,68,113.0,81,113.9,82,-0.3,-3,79
12871,141402,1414,1,2,4,1977,80,1988,9,37,29,77,6,28,74,4,-0.3,-3,-0.3,-3,-0.3,-3,136
12889,142301,1423,3,1,1,1978,93,1988,32,42,40,93,31,33,84,15,-0.3,-3,-0.3,-3,-0.3,-3,127
12908,144001,1440,2,2,8,1980,100,1988,50,30,39,113,80,35,108,70,95.1,37,-0.3,-3,109.2,73,96
12935,146901,1469,3,1,6,1975,105,1988,62,58,70,117,87,72,117,87,94.7,37,99.8,50,-0.3,-3,157
12996,153401,1534,1,1,12,1981,98,1988,45,16,18,99,47,21,102,55,-0.3,-3,-0.3,-3,-0.3,-3,79
13028,156602,1566,3,1,5,1981,106,1988,66,29,27,107,67,28,107,68,83.8,14,89.6,25,-0.3,-3,86
13094,164801,1648,3,1,2,1979,91,1988,28,34,42,105,63,35,95,38,88.8,23,108.5,73,-0.3,-3,113
13101,165001,1650,1,2,9,1982,106,1988,65,17,18,107,68,21,110,75,101.3,53,106.5,68,-0.3,-3,73
13267,182501,1825,1,1,7,1974,93,1988,33,50,69,113,81,84,131,98,108.7,73,-0.3,-3,104.6,63,171
13268,182502,1825,1,2,6,1975,116,1988,86,67,68,114,82,75,119,90,118.2,88,-0.3,-3,111.5,79,160
13269,182503,1825,1,2,10,1976,102,1988,56,51,71,122,93,82,120,91,113.5,82,-0.3,-3,111.5,79,145
13270,182504,1825,1,1,6,1978,110,1988,74,50,57,119,90,70,128,97,118.2,88,-0.3,-3,111.5,79,125
13271,182601,1826,3,2,5,1981,104,1988,60,27,29,110,74,37,117,87,116.6,87,-0.3,-3,-0.3,-3,87
13373,192801,1928,3,1,1,1975,103,1988,57,14,18,101,53,18,95,38,101.5,55,-0.3,-3,125.3,95,164
13472,205401,2054,3,2,9,1978,101,1988,52,44,33,89,24,38,94,34,105.1,63,-0.3,-3,-0.3,-3,119
13473,205402,2054,3,2,3,1980,116,1988,85,45,36,105,64,41,110,74,111.9,79,102.8,58,-0.3,-3,101
13668,225001,2250,2,1,6,1978,88,1988,21,35,27,83,13,37,94,34,84.5,16,-0.3,-3,-0.3,-3,120
13672,225102,2251,2,1,7,1982,106,1988,65,17,18,107,68,18,105,64,-0.3,-3,-0.3,-3,-0.3,-3,71
13683,226202,2262,2,2,5,1974,79,1988,8,42,45,84,15,53,92,30,91.9,30,82.9,13,-0.3,-3,170
13686,226205,2262,2,1,6,1978,86,1988,18,35,24,75,5,26,79,8,78.3,7,79.1,8,-0.3,-3,121
13687,226501,2265,2,2,3,1978,107,1988,68,49,47,103,59,59,118,88,99.5,50,95.4,37,-0.3,-3,125
13699,226801,2268,2,2,5,1979,97,1988,41,39,37,99,47,52,117,87,74.0,4,77.3,6,-0.3,-3,111
13798,239501,2395,1,1,2,1980,89,1988,23,26,17,65,1,17,65,1,96.0,39,96.4,39,-0.3,-3,102
13803,239601,2396,1,2,9,1981,95,1988,38,18,18,92,30,18,91,28,79.1,8,-0.3,-3,-0.3,-3,83
13905,248801,2488,3,2,7,1975,100,1988,49,52,64,110,75,59,102,56,90.7,27,-0.3,-3,-0.3,-3,157
13906,248802,2488,3,1,12,1977,97,1988,43,44,35,87,19,40,93,32,96.3,39,-0.3,-3,-0.3,-3,127
13907,248803,2488,3,1,11,1979,105,1988,62,41,32,99,47,36,102,54,103.7,61,-0.3,-3,-0.3,-3,104
13908,248804,2488,3,2,11,1981,98,1988,45,16,18,99,47,18,98,44,95.2,37,-0.3,-3,-0.3,-3,80
14027,264501,2645,1,2,2,1980,102,1988,54,37,29,97,43,39,107,69,106.2,66,115.5,86,-0.3,-3,101
14120,272001,2720,2,2,8,1975,90,1988,26,6,21,96,39,23,92,29,48.7,0,52.1,0,-0.3,-3,156
14121,272002,2720,2,1,9,1977,78,1988,7,35,35,84,14,37,86,17,100.7,53,-0.3,-3,118.4,88,131
14122,272003,2720,2,2,2,1981,82,1988,11,14,25,102,54,25,100,49,56.0,0,-0.3,-3,36.9,0,90
14141,274201,2742,3,2,12,1977,98,1988,46,45,48,104,60,56,113,81,-0.3,-3,-0.3,-3,-0.3,-3,128
14187,279201,2792,2,1,3,1979,82,1988,11,26,41,103,59,32,92,30,42.5,0,-0.3,-3,47.7,0,112
14196,279603,2796,2,1,8,1979,82,1988,12,25,27,88,22,26,84,15,76.6,6,87.1,19,-0.3,-3,-7
14260,288601,2886,2,1,11,1976,91,1988,28,44,48,97,42,52,99,48,-0.3,-3,-0.3,-3,-0.3,-3,144
14348,300701,3007,2,2,3,1983,119,1988,90,19,18,122,93,18,121,92,105.1,63,-0.3,-3,-0.3,-3,66
14381,304101,3041,3,1,2,1975,121,1988,92,70,62,107,69,74,118,89,86.7,19,-0.3,-3,-0.3,-3,161
14382,304102,3041,3,2,11,1979,98,1988,44,36,33,100,49,49,116,86,-0.3,-3,-0.3,-3,-0.3,-3,105
14389,304502,3045,3,2,1,1978,91,1988,27,42,48,104,60,49,102,55,73.5,4,64.0,1,-0.3,-3,129
14390,304503,3045,3,2,8,1981,93,1988,31,16,27,109,73,25,106,65,55.2,0,56.7,0,-0.3,-3,85
14398,304702,3047,3,2,11,1978,100,1988,50,43,69,135,99,61,125,95,106.4,66,-0.3,-3,-0.3,-3,117
14403,305101,3051,3,1,5,1979,95,1988,38,38,40,102,56,47,110,74,109.8,75,103.3,58,-0.3,-3,111
14412,305801,3058,3,1,11,1977,99,1988,47,46,67,123,94,59,114,83,94.7,37,108.0,70,-0.3,-3,129
14413,305802,3058,3,2,11,1980,89,1988,24,22,30,104,60,33,105,64,106.2,66,115.5,86,-0.3,-3,94
14414,305803,3058,3,2,7,1982,118,1988,88,27,18,102,56,23,112,78,96.7,42,101.5,55,-0.3,-3,74
14509,317801,3178,2,2,9,1982,95,1988,37,13,18,107,68,18,105,64,98.2,45,89.1,23,-0.3,-3,72
14517,319001,3190,2,2,8,1982,101,1988,53,15,19,110,75,20,109,72,124.7,95,-0.3,-3,115.9,86,72
14567,325903,3259,2,1,10,1982,82,1988,12,10,18,107,68,18,105,64,45.1,0,-0.3,-3,-0.3,-3,71
14608,330601,3306,2,1,12,1980,106,1988,66,31,28,106,65,39,116,86,110.0,75,-0.3,-3,116.5,87,92
14612,331501,3315,2,1,11,1973,123,1988,94,76,76,120,91,81,128,97,127.4,96,120.5,92,-0.3,-3,180
14614,331503,3315,2,2,8,1977,101,1988,53,48,51,105,64,54,107,67,-0.3,-3,-0.3,-3,-0.3,-3,135
14615,331504,3315,2,2,12,1979,99,1988,47,37,44,113,81,35,100,51,116.8,87,115.5,86,-0.3,-3,107
14634,332501,3325,2,2,2,1979,75,1988,5,22,40,100,50,37,96,39,86.2,18,-0.3,-3,78.2,7,114
14662,336201,3362,3,1,1,1981,119,1988,90,43,19,88,21,26,102,54,108.8,73,-0.3,-3,116.5,87,92
14700,340801,3408,3,2,8,1980,104,1988,60,34,36,110,74,46,118,89,103.7,61,-0.3,-3,-0.3,-3,97
14747,343501,3435,1,1,9,1978,108,1988,71,48,29,85,16,35,90,26,69.5,2,-0.3,-3,-0.3,-3,120
14765,344702,3447,2,2,12,1977,85,1988,16,38,26,75,5,33,84,15,114.3,82,108.0,70,-0.3,-3,126
14924,357601,3576,3,2,11,1982,106,1988,65,17,18,107,68,18,105,64,-0.3,-3,-0.3,-3,-0.3,-3,69
14969,363701,3637,3,1,4,1975,100,1988,50,54,64,109,73,83,114,82,105.5,66,-0.3,-3,103.2,58,161
14983,364901,3649,3,2,7,1982,96,1988,39,14,18,102,56,20,104,60,-0.3,-3,-0.3,-3,-0.3,-3,76
15045,369801,3698,1,1,3,1981,96,1988,39,21,23,102,54,30,109,73,74.8,5,77.0,6,-0.3,-3,89
15062,371401,3714,3,1,5,1976,97,1988,42,48,39,84,14,46,91,27,101.5,55,-0.3,-3,-0.3,-3,146
15074,371901,3719,3,1,6,1981,75,1988,5,11,18,88,22,18,87,19,96.7,42,-0.3,-3,92.6,32,86
15164,379102,3791,3,2,7,1982,113,1988,80,24,22,115,84,22,109,72,98.2,45,95.3,37,-0.3,-3,73
15210,383701,3837,3,2,10,1980,103,1988,59,31,32,108,71,29,103,58,106.9,68,-0.3,-3,-0.3,-3,94
15250,391401,3914,3,2,7,1980,103,1988,58,36,23,89,24,31,100,51,107.0,68,115.5,86,-0.3,-3,97
15251,391402,3914,3,1,11,1981,97,1988,41,19,43,125,95,39,122,93,113.5,82,116.5,87,-0.3,-3,82
15274,393101,3931,2,2,10,1977,86,1988,18,40,34,84,15,40,91,27,91.1,27,-0.3,-3,-0.3,-3,130
15285,394401,3944,2,1,5,1977,86,1988,17,41,32,80,9,44,93,31,101.9,55,-0.3,-3,97.7,45,134
15322,398202,3982,3,2,7,1981,98,1988,44,20,18,92,30,18,91,28,82.4,12,-0.3,-3,86.0,18,84
15335,399302,3993,3,2,10,1978,112,1988,78,49,49,113,80,46,105,63,102.2,55,-0.3,-3,-0.3,-3,117
15337,399501,3995,2,1,11,1979,118,1988,88,48,42,110,74,55,126,96,76.1,5,-0.3,-3,-0.3,-3,105
15388,404101,4041,3,1,9,1978,77,1988,6,26,27,82,11,29,83,13,114.4,82,-0.3,-3,-0.3,-3,119
15427,408401,4084,3,1,3,1981,118,1988,88,42,41,118,89,51,128,97,113.5,82,-0.3,-3,116.5,87,91
15459,412102,4121,3,1,12,1977,82,1988,11,35,30,83,13,38,90,26,102.7,58,108.0,70,-0.3,-3,127
15511,417901,4179,2,2,11,1975,108,1988,71,60,45,90,25,55,101,52,105.5,66,101.7,55,-0.3,-3,153
15540,419701,4197,2,2,1,1978,99,1988,47,44,27,79,8,26,77,6,65.5,1,72.2,3,-0.3,-3,126
15541,419702,4197,2,1,12,1979,84,1988,15,23,18,72,3,21,77,6,61.0,0,64.7,1,-0.3,-3,103
15546,419903,4199,2,1,9,1978,108,1988,71,47,45,107,67,42,100,51,95.5,39,-0.3,-3,-0.3,-3,118
15611,426801,4268,1,1,1,1976,115,1988,84,64,60,109,73,60,105,63,93.5,34,95.4,37,-0.3,-3,150
15646,429501,4295,3,1,10,1977,120,1988,91,60,56,116,85,46,98,45,112.7,81,114.3,82,-0.3,-3,128
15669,432601,4326,3,1,8,1983,105,1988,64,13,22,135,99,31,135,99,107.8,70,102.2,55,-0.3,-3,60
15726,441601,4416,1,1,10,1974,88,1988,21,46,46,86,18,51,91,28,68.3,2,59.0,0,-0.3,-3,167
15727,441602,4416,1,2,1,1976,88,1988,22,44,30,74,4,31,74,4,78.3,7,72.2,3,-0.3,-3,152
15728,441603,4416,1,1,5,1981,97,1988,41,22,18,88,22,18,87,19,74.4,4,70.5,3,-0.3,-3,88
15732,441701,4417,1,1,9,1981,97,1988,41,19,20,98,44,25,106,65,95.1,37,86.6,19,-0.3,-3,86
15791,448101,4481,3,2,2,1980,121,1988,92,50,48,119,90,58,128,97,126.5,96,-0.3,-3,123.4,94,105
15865,454601,4546,3,1,7,1981,100,1988,49,22,18,92,30,18,91,28,114.3,82,-0.3,-3,-0.3,-3,84
15890,458001,4580,3,1,1,1981,97,1988,43,26,20,88,21,20,82,12,96.7,42,-0.3,-3,-0.3,-3,93
15894,458202,4582,3,2,7,1980,104,1988,60,34,53,131,98,53,126,96,-0.3,-3,-0.3,-3,-0.3,-3,97
16001,471101,4711,2,1,7,1977,104,1988,60,49,48,102,55,57,112,79,122.2,93,120.5,92,-0.3,-3,135
16002,471102,4711,2,1,11,1981,93,1988,33,15,28,114,83,25,109,72,-0.3,-3,-0.3,-3,-0.3,-3,83
16046,474502,4745,3,2,1,1980,111,1988,77,43,27,93,33,31,98,45,92.8,32,90.1,25,-0.3,-3,103
16063,476301,4763,3,2,1,1975,87,1988,20,45,52,95,38,63,104,60,-0.3,-3,-0.3,-3,-0.3,-3,165
16188,490901,4909,3,2,4,1981,107,1988,68,32,46,126,96,46,122,93,107.6,70,-0.3,-3,-0.3,-3,90
16232,495004,4950,1,1,8,1979,104,1988,60,42,30,94,35,43,107,68,64.4,1,70.9,3,-0.3,-3,107
16250,495701,4957,3,2,8,1982,98,1988,45,14,18,107,68,18,105,64,95.2,37,-0.3,-3,101.0,53,72
16259,497201,4972,3,2,5,1982,89,1988,23,12,18,102,56,18,101,52,120.5,92,-0.3,-3,115.9,86,76
16337,504901,5049,3,1,9,1978,110,1988,75,48,50,114,83,56,119,90,102.2,55,-0.3,-3,-0.3,-3,119
16352,506301,5063,3,2,8,1982,114,1988,82,19,18,114,82,18,113,80,90.3,25,-0.3,-3,-0.3,-3,71
16363,506901,5069,3,2,8,1978,101,1988,52,44,41,98,45,47,105,62,76.6,6,-0.3,-3,-0.3,-3,119
16386,509801,5098,3,2,2,1980,100,1988,49,35,45,118,88,53,123,94,126.1,96,121.2,92,-0.3,-3,103
16387,509802,5098,3,1,2,1980,100,1988,51,36,45,118,88,42,111,76,120.8,92,114.2,82,-0.3,-3,103
16392,510002,5100,3,2,4,1982,104,1988,60,20,30,121,92,35,125,95,102.8,58,101.5,55,-0.3,-3,77
16408,511102,5111,3,1,2,1983,86,1988,17,10,18,114,82,18,113,80,-0.3,-3,-0.3,-3,-0.3,-3,68
16418,511701,5117,3,1,8,1978,97,1988,41,42,30,87,19,30,84,15,67.5,2,-0.3,-3,83.9,14,119
16527,525501,5255,3,2,1,1977,100,1988,51,49,58,111,77,60,109,73,90.7,27,-0.3,-3,-0.3,-3,140
16539,527101,5271,3,2,11,1979,97,1988,41,35,27,91,27,32,97,42,91.5,30,-0.3,-3,101.2,53,105
16556,528302,5283,3,2,9,1982,101,1988,53,15,18,107,68,18,105,64,75.9,5,92.8,32,-0.3,-3,73
16596,531101,5311,3,1,6,1974,102,1988,54,60,68,112,78,60,98,46,72.3,3,-0.3,-3,-0.3,-3,-7
16611,532502,5325,3,2,1,1981,65,1988,1,10,18,84,14,18,82,11,-0.3,-3,-0.3,-3,-0.3,-3,90
16662,537601,5376,3,2,8,1982,110,1988,74,17,18,114,82,18,113,80,100.4,50,-0.3,-3,96.5,42,70
16706,542201,5422,3,2,10,1977,103,1988,59,48,52,111,76,56,113,81,106.3,66,95.4,37,-0.3,-3,130
16745,546502,5465,2,2,2,1978,110,1988,75,51,38,90,25,40,93,32,115.1,84,-0.3,-3,104.6,63,126
16752,546701,5467,2,1,10,1980,88,1988,22,19,27,102,54,26,98,46,106.9,68,-0.3,-3,-0.3,-3,92
16765,547601,5476,2,2,8,1979,84,1988,15,26,41,106,65,42,106,65,87.1,19,90.3,25,-0.3,-3,108
16784,549801,5498,3,2,5,1980,113,1988,81,43,40,111,77,37,107,69,96.0,39,107.9,70,-0.3,-3,101
16789,550901,5509,3,1,2,1980,83,1988,13,22,23,86,18,26,90,26,-0.3,-3,-0.3,-3,-0.3,-3,103
16800,552302,5523,3,1,8,1979,115,1988,84,48,39,103,58,43,107,68,105.1,63,-0.3,-3,-0.3,-3,109
16808,552801,5528,3,2,6,1982,93,1988,31,13,18,102,56,23,112,78,-0.3,-3,-0.3,-3,-0.3,-3,75
16821,554702,5547,3,1,10,1975,86,1988,18,43,41,84,14,50,94,34,-0.3,-3,-0.3,-3,-0.3,-3,154
16822,554703,5547,3,1,9,1977,85,1988,16,40,50,105,64,52,105,63,-0.3,-3,-0.3,-3,-0.3,-3,132
16824,554705,5547,3,1,11,1980,91,1988,27,21,20,88,21,21,85,16,-0.3,-3,-0.3,-3,-0.3,-3,93
16833,555701,5557,3,1,1,1973,105,1988,63,63,54,96,40,73,114,82,-0.3,-3,-0.3,-3,-0.3,-3,175
16840,556301,5563,3,1,2,1977,95,1988,36,45,57,111,76,61,112,78,-0.3,-3,-0.3,-3,-0.3,-3,139
16940,568401,5684,2,1,12,1975,88,1988,22,44,34,78,7,50,94,34,-0.3,-3,-0.3,-3,-0.3,-3,153
16941,568402,5684,2,1,12,1976,94,1988,34,45,25,69,2,44,89,24,78.3,7,76.6,6,-0.3,-3,141
16988,572402,5724,1,1,11,1981,88,1988,21,13,18,95,38,22,101,53,75.9,5,76.6,6,-0.3,-3,83
17053,579301,5793,1,1,9,1980,106,1988,66,34,21,91,28,28,102,54,98.3,45,98.5,47,-0.3,-3,95
17058,579601,5796,1,1,7,1975,107,1988,67,60,52,100,49,75,120,91,76.3,5,-0.3,-3,70.1,2,155
17065,580101,5801,1,1,2,1982,93,1988,33,14,30,121,92,37,126,96,-0.3,-3,-0.3,-3,-0.3,-3,78
17070,580301,5803,1,2,7,1980,95,1988,37,26,43,118,89,39,112,79,106.2,66,109.2,73,-0.3,-3,98
17072,580501,5805,1,2,8,1980,90,1988,26,23,28,101,52,29,100,51,-0.3,-3,-0.3,-3,-0.3,-3,96
17099,582701,5827,1,1,11,1979,85,1988,16,25,22,82,11,34,99,48,100.9,53,107.9,70,-0.3,-3,105
17114,584001,5840,1,1,8,1979,94,1988,35,35,55,126,96,44,108,71,105.1,63,-0.3,-3,-0.3,-3,108
17115,584002,5840,1,2,10,1980,86,1988,17,17,18,81,10,18,79,8,88.1,21,-0.3,-3,-0.3,-3,94
17127,585201,5852,1,1,7,1981,120,1988,91,40,20,98,44,22,98,45,113.5,82,-0.3,-3,109.2,73,85
17158,587801,5878,1,1,1,1980,88,1988,21,27,26,89,23,30,94,35,85.4,16,83.7,14,-0.3,-3,105
17191,591301,5913,2,2,4,1974,101,1988,52,59,60,103,58,56,95,37,75.9,5,57.7,0,-0.3,-3,171
17193,591303,5913,2,2,5,1976,93,1988,32,45,41,86,18,40,83,13,85.5,18,70.3,2,-0.3,-3,146
17199,591902,5919,2,2,5,1981,106,1988,66,29,37,117,87,38,118,88,-0.3,-3,-0.3,-3,-0.3,-3,88
17221,594102,5941,2,2,8,1983,96,1988,39,11,18,125,95,18,125,95,96.3,39,102.2,55,-0.3,-3,62
17228,594801,5948,1,1,1,1979,83,1988,13,28,37,97,41,33,91,28,90.9,27,87.1,19,-0.3,-3,115
17240,595401,5954,2,2,12,1981,95,1988,38,16,20,101,53,19,95,38,117.1,87,-0.3,-3,-0.3,-3,80
17261,597601,5976,2,2,7,1979,111,1988,76,44,33,100,49,42,108,71,65.1,1,-0.3,-3,49.3,0,108
17282,599901,5999,2,1,4,1978,97,1988,41,43,28,81,10,25,75,5,89.9,25,-0.3,-3,77.0,6,125
17283,599902,5999,2,2,6,1981,98,1988,45,23,23,102,54,22,95,36,95.1,37,-0.3,-3,94.8,37,86
17289,600401,6004,2,1,5,1979,106,1988,65,43,41,106,65,47,112,78,56.0,0,-0.3,-3,47.7,0,109
17297,601501,6015,2,1,3,1978,94,1988,35,42,55,117,87,56,116,85,-0.3,-3,-0.3,-3,-0.3,-3,124
17314,603301,6033,2,2,4,1980,85,1988,16,21,29,100,50,35,105,64,-0.3,-3,-0.3,-3,-0.3,-3,99
17340,604703,6047,2,2,10,1979,65,1988,1,12,21,78,7,22,77,6,91.5,30,-0.3,-3,86.3,18,106
17342,604801,6048,2,1,11,1973,72,1988,3,40,36,74,4,44,81,10,94.7,37,82.9,13,-0.3,-3,177
17364,607201,6072,2,2,4,1979,105,1988,64,44,47,113,81,50,114,82,87.9,21,96.8,42,-0.3,-3,113
17373,607602,6076,2,1,12,1982,105,1988,63,15,18,114,82,18,113,80,-0.3,-3,-0.3,-3,-0.3,-3,70
17385,608401,6084,2,2,8,1980,92,1988,29,24,27,99,47,21,82,11,-0.3,-3,-0.3,-3,-0.3,-3,-7
17390,608801,6088,2,2,3,1976,82,1988,12,41,61,110,74,57,103,57,88.3,21,-0.3,-3,73.5,4,150
17395,610101,6101,2,1,9,1978,86,1988,17,33,45,107,67,57,121,92,114.4,82,103.3,58,-0.3,-3,119
17396,610102,6101,2,2,7,1980,89,1988,24,22,33,107,68,36,109,73,112.7,81,102.8,58,-0.3,-3,97
17413,611901,6119,2,1,6,1979,83,1988,13,27,24,81,10,26,82,12,87.9,21,-0.3,-3,88.3,21,110
17449,616901,6169,2,2,9,1978,74,1988,4,21,20,69,2,33,89,24,78.7,8,-0.3,-3,68.0,2,118
17450,616902,6169,2,2,7,1980,65,1988,1,10,19,82,11,26,96,39,87.1,19,-0.3,-3,64.1,1,96
17451,616903,6169,2,1,6,1979,78,1988,7,21,20,74,4,22,74,4,99.3,47,-0.3,-3,-0.3,-3,109
17460,617701,6177,2,2,9,1977,79,1988,8,35,50,107,68,47,99,48,96.3,39,101.7,55,-0.3,-3,130
17466,617901,6179,2,1,12,1976,95,1988,36,45,49,101,52,41,87,20,84.7,16,-0.3,-3,77.0,6,140
17478,619501,6195,2,2,3,1981,95,1988,38,23,30,109,72,31,108,71,-0.3,-3,-0.3,-3,-0.3,-3,91
17480,619702,6197,2,1,12,1976,105,1988,64,53,53,106,65,44,91,27,89.9,25,76.6,6,-0.3,-3,141
17506,622002,6220,2,1,8,1982,81,1988,10,10,19,105,64,19,102,56,71.4,3,82.8,13,-0.3,-3,74
17507,622101,6221,2,1,2,1980,83,1988,13,22,28,96,39,25,88,21,104.6,63,121.9,93,-0.3,-3,101
17508,622102,6221,2,2,6,1981,90,1988,26,15,19,95,36,22,98,45,110.8,77,116.5,87,-0.3,-3,85
17519,623102,6231,2,1,12,1974,88,1988,21,45,32,74,4,51,93,32,89.1,23,89.1,23,-0.3,-3,164
17527,623403,6234,2,1,8,1979,81,1988,10,24,20,74,4,23,77,6,89.9,25,77.4,6,-0.3,-3,107
17529,623502,6235,2,2,12,1979,83,1988,13,24,23,84,14,23,80,9,76.1,5,-0.3,-3,-0.3,-3,104
17550,625901,6259,2,1,12,1976,87,1988,20,42,32,80,9,48,96,40,114.3,82,114.3,82,-0.3,-3,140
17611,629101,6291,2,2,8,1974,110,1988,75,65,48,89,23,60,99,48,107.9,70,120.5,92,-0.3,-3,170
17612,629102,6291,2,1,4,1977,102,1988,56,50,49,101,52,42,89,23,94.7,37,108.0,70,-0.3,-3,138
17643,631003,6310,2,2,3,1980,87,1988,20,23,20,82,11,21,79,8,76.1,5,73.6,4,-0.3,-3,100
17653,631501,6315,2,1,12,1977,65,1988,1,12,24,69,2,25,72,3,99.5,50,95.4,37,-0.3,-3,128
17654,631502,6315,2,2,4,1979,91,1988,28,34,29,90,26,40,101,53,92.1,30,87.1,19,-0.3,-3,112
17655,631503,6315,2,1,8,1980,80,1988,9,15,18,77,6,19,77,6,86.2,18,90.1,25,-0.3,-3,96
17659,632101,6321,2,2,6,1982,91,1988,28,12,20,114,82,21,110,75,98.2,45,-0.3,-3,88.7,23,74
17674,633201,6332,3,1,10,1979,80,1988,9,21,21,78,7,25,85,16,87.1,19,83.7,14,-0.3,-3,105
17683,633601,6336,2,1,3,1980,89,1988,23,24,33,105,62,35,105,64,126.1,96,121.2,92,-0.3,-3,101
17688,633801,6338,2,2,10,1978,84,1988,15,32,37,95,37,38,95,37,72.8,4,-0.3,-3,-0.3,-3,117
17692,633901,6339,2,2,3,1980,107,1988,67,39,33,105,62,38,108,71,-0.3,-3,-0.3,-3,-0.3,-3,101
17726,636301,6363,2,2,12,1976,97,1988,41,46,36,82,12,38,84,15,65.9,1,-0.3,-3,-0.3,-3,139
17745,636901,6369,2,1,6,1976,100,1988,49,50,49,97,43,64,111,76,94.7,37,82.9,13,-0.3,-3,147
17776,638102,6381,2,2,9,1979,107,1988,67,42,34,101,52,45,112,78,67.1,1,-0.3,-3,-0.3,-3,107
17779,638301,6383,2,1,7,1974,95,1988,36,54,33,69,2,31,69,2,-0.3,-3,-0.3,-3,-0.3,-3,169
17780,638302,6383,2,1,7,1975,86,1988,17,43,46,90,26,41,82,12,-0.3,-3,-0.3,-3,-0.3,-3,145
17789,639301,6393,2,1,8,1982,95,1988,37,13,18,107,68,18,105,64,-0.3,-3,-0.3,-3,-0.3,-3,-7
17800,639903,6399,2,2,7,1976,89,1988,23,43,47,95,38,53,101,52,80.7,10,89.1,23,-0.3,-3,143
17802,640001,6400,2,2,9,1977,97,1988,43,45,44,95,38,66,119,90,78.3,7,70.3,2,-0.3,-3,131
17804,640003,6400,2,2,4,1982,110,1988,74,22,18,102,56,18,101,52,74.0,4,58.0,0,-0.3,-3,76
17805,640401,6404,2,2,7,1975,103,1988,58,56,70,117,87,74,119,90,104.3,61,92.9,32,-0.3,-3,157
17806,640402,6404,2,2,2,1980,92,1988,29,28,23,86,18,30,97,41,-0.3,-3,-0.3,-3,-0.3,-3,102
17814,640901,6409,2,2,1,1981,93,1988,33,23,21,91,28,25,97,41,86.1,18,89.6,25,-0.3,-3,93
17820,641301,6413,2,1,6,1976,94,1988,35,46,28,74,4,41,84,15,85.5,18,79.1,8,-0.3,-3,146
