CPUBID,MPUBID,CRACE,CSEX,CMOB,CYRB,MATHZ,year,MATHP,MATH,COMP,COMPZ,COMPP,RECOG,RECOGZ,RECOGP,HOMEZ,HOMEP,COGNZ,COGNP,EMOTZ,EMOTP,AGECH,AFQTP,TNFI,DIVORCE,NUM_CHILDREN
499703,4997.0,3.0,1.0,1.0,1991.0,95.66666666666667,2001.3333333333333,39.0,38.666666666666664,35.333333333333336,89.66666666666667,26.333333333333332,42.666666666666664,97.33333333333333,42.333333333333336,82.66666666666667,13.666666666666666,88.5,24.333333333333332,79.73333333333333,21.666666666666668,129.66666666666666,67.0,50276.666666666664,0.3333333333333333,3.0
499901,4999.0,3.0,1.0,10.0,1982.0,104.75,1993.0,60.25,48.5,51.25,109.25,70.25,57.5,115.0,79.75,106.4,66.0,115.9,84.25,92.2,30.75,129.25,76.0,79200.0,0.0,3.0
499902,4999.0,3.0,2.0,11.0,1984.0,109.75,1993.0,73.5,39.75,32.5,102.25,55.0,40.5,111.0,76.0,104.625,61.75,114.375,82.5,91.32499999999999,29.0,103.75,76.0,79200.0,0.0,3.0
499903,4999.0,3.0,1.0,7.0,1986.0,109.4,1996.0,73.2,46.0,39.2,102.2,55.0,45.4,107.0,67.8,101.47999999999999,53.6,111.92,78.6,87.97999999999999,29.6,120.2,76.0,90350.0,0.0,3.0
500101,5001.0,3.0,1.0,12.0,1994.0,121.5,2007.0,92.5,67.5,58.5,109.0,72.5,65.0,112.0,78.0,113.6,81.0,107.1,68.0,114.6,80.0,148.5,58.0,135500.0,0.0,3.0
500102,5001.0,3.0,1.0,12.0,1996.0,131.33333333333334,2008.0,98.0,69.0,56.0,109.66666666666667,73.66666666666667,71.0,127.66666666666667,94.66666666666667,116.2,85.66666666666667,109.96666666666665,74.0,117.5,87.66666666666667,136.0,58.0,150333.33333333334,0.0,3.0
500103,5001.0,3.0,1.0,10.0,1998.0,115.0,2008.6666666666667,83.66666666666667,52.333333333333336,42.333333333333336,102.33333333333333,56.0,47.666666666666664,106.66666666666667,64.0,112.76666666666667,80.0,104.23333333333333,61.0,117.93333333333334,88.0,124.0,58.0,148333.33333333334,0.0,3.0
500201,5002.0,3.0,2.0,2.0,1994.0,113.2,2004.0,78.6,50.6,47.8,110.8,75.6,53.2,114.6,81.8,117.88,85.8,117.28,86.8,111.82000000000001,74.0,124.6,76.0,345278.8,0.0,3.0
500202,5002.0,3.0,2.0,2.0,1996.0,110.2,2006.0,72.2,48.6,51.6,114.2,80.4,62.4,125.8,95.2,119.44000000000001,89.2,114.8,83.4,117.74000000000001,84.8,125.4,76.0,366855.6,0.0,3.0
500203,5002.0,3.0,2.0,7.0,1998.0,127.66666666666667,2008.0,94.66666666666667,61.0,56.0,119.66666666666667,89.33333333333333,65.0,127.0,95.0,110.63333333333333,72.66666666666667,112.76666666666667,80.66666666666667,105.2,60.333333333333336,120.33333333333333,76.0,461935.0,0.0,3.0
501401,5014.0,3.0,2.0,4.0,1986.0,104.5,1999.0,61.5,58.0,57.5,104.5,59.0,59.0,103.0,58.0,95.7,39.0,96.65,42.5,95.3,39.5,157.5,9.0,44000.0,0.0,2.0
501402,5014.0,3.0,2.0,2.0,1991.0,107.0,2001.0,68.5,47.0,44.75,105.0,60.5,52.5,112.25,78.0,97.72500000000001,46.5,96.3,43.5,98.95,49.25,123.5,9.0,65600.0,0.0,2.0
501501,5015.0,3.0,2.0,2.0,1986.0,108.0,1996.0,67.4,46.8,46.8,108.4,70.8,55.6,116.0,82.4,105.96,64.0,105.22,63.0,104.08,60.6,123.6,11.0,42556.0,0.0,2.0
501502,5015.0,3.0,1.0,1.0,1988.0,106.25,1998.0,65.75,45.5,39.0,98.5,47.0,38.0,94.75,37.25,100.6,51.0,100.45,50.5,99.85,50.25,125.0,11.0,41620.0,0.0,2.0
501601,5016.0,3.0,2.0,4.0,1981.0,110.75,1991.0,75.0,49.25,56.25,119.0,89.25,55.5,115.0,81.75,108.35,68.75,110.65,73.75,102.2,55.75,123.25,33.0,17363.75,0.25,1.0
501901,5019.0,3.0,1.0,5.0,1991.0,118.0,2000.0,89.0,50.0,61.0,131.0,98.0,58.0,128.0,97.0,115.7,86.0,108.9,73.0,119.0,90.0,109.0,96.0,200.0,0.0,2.0
501902,5019.0,3.0,2.0,6.0,1995.0,131.0,2008.0,98.0,74.0,65.0,111.0,77.0,73.0,118.0,89.0,121.1,92.0,119.5,91.0,115.8,86.0,152.0,96.0,,0.0,2.0
502301,5023.0,3.0,1.0,7.0,1989.0,109.0,1998.0,72.0,43.0,45.0,115.0,84.0,71.0,135.0,99.0,96.4,39.0,113.8,82.0,75.0,5.0,105.0,76.0,60000.0,0.0,2.0
502601,5026.0,1.0,1.0,1.0,1991.0,108.33333333333333,2001.3333333333333,69.66666666666667,49.333333333333336,50.0,108.66666666666667,70.66666666666667,63.0,121.0,90.66666666666667,101.66666666666667,54.333333333333336,105.0,60.666666666666664,95.56666666666666,39.333333333333336,129.33333333333334,52.0,54000.0,0.0,2.0
502602,5026.0,1.0,1.0,5.0,1994.0,130.0,2003.0,97.0,58.0,45.5,113.0,76.0,60.0,127.0,96.5,104.2,61.0,95.25,37.0,113.85,80.0,109.0,52.0,54000.0,0.0,2.0
502801,5028.0,3.0,1.0,1.0,1990.0,108.66666666666667,2000.6666666666667,71.66666666666667,51.333333333333336,45.333333333333336,103.66666666666667,57.666666666666664,64.0,122.0,91.66666666666667,103.76666666666667,59.333333333333336,108.8,71.33333333333333,95.7,39.333333333333336,131.66666666666666,96.0,328541.3333333333,0.0,2.0
502802,5028.0,3.0,2.0,8.0,1992.0,117.5,2002.0,83.0,52.5,50.5,115.0,83.5,60.5,125.5,92.0,99.5,48.5,102.6,56.5,95.35,38.5,116.5,96.0,370640.5,0.0,2.0
503201,5032.0,3.0,2.0,9.0,1986.0,121.0,1997.0,89.75,59.0,49.0,108.0,69.25,59.5,118.75,81.75,98.325,46.75,93.3,34.5,104.75,61.75,128.0,76.0,37425.0,0.0,1.0
503501,5035.0,3.0,2.0,1.0,1982.0,110.0,1991.0,73.5,44.5,43.5,109.5,73.0,46.5,110.0,73.5,113.525,80.75,118.9,88.25,102.4,54.75,114.75,64.0,22885.0,0.25,1.0
503502,5035.0,3.0,1.0,9.0,1995.0,105.33333333333333,2005.3333333333333,63.0,42.666666666666664,43.0,105.66666666666667,59.666666666666664,68.33333333333333,132.66666666666666,98.33333333333333,93.16666666666667,35.666666666666664,94.93333333333334,39.0,91.96666666666665,35.0,119.33333333333333,64.0,133666.66666666666,0.0,2.0
503701,5037.0,3.0,2.0,4.0,1984.0,98.75,1994.0,48.5,38.25,40.75,103.25,58.5,41.75,101.0,51.75,113.175,78.0,116.375,85.25,103.375,55.75,122.25,35.0,40012.0,0.25,1.0
504101,5041.0,1.0,2.0,7.0,1987.0,122.25,1997.0,91.0,56.75,59.5,124.5,94.5,64.5,128.25,97.0,94.5,39.25,93.65,36.25,97.05,43.5,119.0,13.0,16802.5,0.0,2.0
504102,5041.0,1.0,2.0,11.0,1988.0,112.25,1999.0,73.5,52.0,57.25,117.5,87.25,60.75,119.75,88.75,105.725,62.0,101.575,53.0,107.975,69.5,127.25,13.0,16660.0,0.0,2.0
504401,5044.0,3.0,1.0,2.0,1978.0,104.66666666666667,1988.0,61.333333333333336,45.666666666666664,53.0,112.33333333333333,74.66666666666667,53.333333333333336,110.66666666666667,74.0,110.86666666666667,72.33333333333333,114.86666666666667,80.33333333333333,101.86666666666667,55.0,125.0,97.0,44466.666666666664,0.3333333333333333,1.0
504501,5045.0,1.0,1.0,2.0,1987.0,96.5,1996.0,40.5,34.5,36.5,100.5,51.5,38.0,100.5,51.0,77.2,6.0,78.3,7.0,83.35,13.5,113.0,6.0,11838.0,0.5,2.5
504502,5045.0,1.0,2.0,12.0,1993.0,102.0,2004.0,55.0,46.0,50.0,108.0,71.0,49.0,104.0,60.0,85.7,18.0,56.3,0.0,123.3,94.0,129.0,6.0,22900.0,0.0,3.0
504503,5045.0,1.0,2.0,5.0,1995.0,100.0,2004.0,49.0,41.0,37.0,99.0,47.0,38.0,99.0,47.0,79.5,9.0,51.9,0.0,120.2,91.0,112.0,6.0,22900.0,0.0,3.0
504901,5049.0,3.0,1.0,9.0,1978.0,107.0,1988.0,66.0,44.5,47.5,112.0,78.5,50.0,112.5,78.5,104.15,61.0,92.45,33.0,114.3,83.0,116.5,59.0,28710.0,0.0,3.0
504902,5049.0,3.0,2.0,7.0,1980.0,104.0,1991.0,58.5,48.25,41.0,95.5,38.75,49.25,103.5,58.25,100.5,51.25,91.75,30.25,110.15,73.0,132.25,59.0,31190.0,0.25,3.0
504903,5049.0,3.0,2.0,12.0,1982.0,106.0,1993.0,65.5,47.25,42.0,100.5,50.75,49.0,106.75,67.5,102.2,56.0,96.75,41.5,107.875,67.75,127.0,59.0,30193.5,0.0,3.0
505001,5050.0,3.0,2.0,9.0,1989.0,105.0,1996.0,64.0,24.0,33.0,120.0,91.0,29.0,114.0,83.0,116.0,86.0,121.4,92.0,102.4,55.0,81.0,30.0,38000.0,0.0,2.0
505901,5059.0,2.0,1.0,8.0,1985.0,100.0,1997.0,50.5,48.5,47.5,98.0,44.0,68.0,117.5,83.0,65.45,2.5,60.2,0.5,83.94999999999999,21.0,141.0,23.0,6525.5,0.5,2.0
505902,5059.0,2.0,1.0,2.0,1992.0,90.75,2002.0,26.75,32.5,33.5,95.25,47.25,53.75,118.0,85.25,65.975,4.0,69.025,7.5,71.2,10.0,124.25,23.0,7375.75,0.0,2.0
506101,5061.0,3.0,2.0,9.0,1977.0,94.66666666666667,1988.0,36.0,40.333333333333336,37.666666666666664,92.0,30.333333333333332,38.333333333333336,91.66666666666667,29.666666666666668,111.46666666666665,70.66666666666667,113.13333333333333,76.0,104.86666666666667,61.333333333333336,129.33333333333334,37.0,22388.0,0.0,4.0
506102,5061.0,3.0,2.0,10.0,1979.0,104.5,1988.0,61.5,34.0,30.5,98.0,45.5,29.0,95.0,38.0,106.8,58.5,109.95,65.0,100.75,51.5,104.0,37.0,21176.0,0.0,4.0
506103,5061.0,3.0,1.0,9.0,1981.0,95.0,1989.0,37.0,26.5,30.5,101.0,52.5,26.5,94.5,35.5,114.9,81.5,114.95,77.0,108.55000000000001,71.5,96.0,37.0,23600.0,0.0,4.0
506104,5061.0,3.0,1.0,10.0,1982.0,107.0,1988.0,69.0,18.0,18.0,107.0,68.0,18.0,105.0,64.0,99.0,47.0,89.1,23.0,109.1,73.0,71.0,37.0,23600.0,0.0,4.0
506301,5063.0,3.0,2.0,8.0,1982.0,101.75,1993.0,54.25,45.5,46.25,104.75,61.5,60.0,116.5,86.25,106.525,65.25,99.925,51.5,111.95,78.25,130.25,30.0,33833.333333333336,0.0,3.0
506302,5063.0,3.0,2.0,8.0,1983.0,104.0,1993.0,59.25,41.25,44.0,108.25,68.75,53.0,116.25,86.0,108.55,68.75,101.55,54.0,113.575,82.0,118.75,30.0,33833.333333333336,0.0,3.0
506303,5063.0,3.0,2.0,7.0,1986.0,103.0,1997.0,56.25,46.75,47.0,105.0,60.25,57.25,113.75,81.5,110.725,74.5,104.0,59.5,114.7,83.75,131.0,30.0,38900.0,0.0,3.0
506401,5064.0,3.0,2.0,2.0,1976.0,101.0,1989.0,53.0,55.5,47.25,92.75,33.0,60.5,103.75,58.25,106.175,66.0,114.6,83.0,93.8,36.75,160.25,52.0,223925.5,0.5,3.75
506402,5064.0,3.0,1.0,9.0,1980.0,96.66666666666667,1990.0,41.0,37.666666666666664,31.333333333333332,89.66666666666667,25.333333333333332,29.0,84.33333333333333,16.333333333333332,87.66666666666667,23.333333333333332,96.16666666666667,41.0,82.46666666666665,21.333333333333332,117.66666666666667,52.0,296359.3333333333,0.3333333333333333,4.0
506403,5064.0,3.0,1.0,8.0,1984.0,101.75,1995.0,54.5,45.5,52.25,111.5,75.75,62.0,118.75,89.5,102.225,55.5,107.725,68.5,94.6,41.75,130.0,52.0,301826.0,0.25,4.0
506404,5064.0,3.0,2.0,11.0,1987.0,97.75,1997.0,44.75,36.0,30.25,90.75,28.5,34.0,92.25,32.25,105.675,64.25,108.375,65.75,99.225,48.25,115.5,52.0,34273.333333333336,0.25,4.0
506601,5066.0,3.0,1.0,9.0,1989.0,96.25,1999.0,40.75,36.5,47.5,114.25,80.0,55.5,119.75,90.5,98.05,46.0,90.5,29.75,107.675,68.0,117.0,54.0,55333.333333333336,0.0,1.75
506602,5066.0,3.0,2.0,1.0,1997.0,98.5,2007.0,45.75,41.0,47.25,106.25,63.75,61.75,124.5,93.0,98.39999999999999,46.25,93.275,35.75,103.875,59.5,121.5,54.0,68275.0,0.0,2.0
506901,5069.0,3.0,2.0,8.0,1978.0,97.0,1990.0,41.0,47.0,50.0,100.0,50.0,48.0,94.0,35.0,88.9,23.0,86.8,19.0,95.4,37.0,144.0,19.0,14120.0,1.0,2.0
506902,5069.0,3.0,1.0,10.0,1984.0,110.75,1995.0,74.0,52.5,64.25,125.0,95.25,63.75,121.0,90.0,96.1,40.25,98.925,47.5,93.95,37.75,128.25,19.0,19645.333333333332,0.5,2.0
507101,5071.0,2.0,2.0,3.0,1973.0,76.5,1987.0,11.0,40.5,52.0,94.5,35.0,59.5,98.0,45.0,78.1,13.0,74.15,11.5,89.25,25.5,170.5,28.0,5263.0,0.5,2.0
507102,5071.0,2.0,2.0,5.0,1975.0,79.5,1987.0,10.0,38.5,31.5,76.0,6.0,48.0,95.0,37.0,91.3,29.5,85.94999999999999,21.5,99.5,49.0,144.5,28.0,5263.0,0.5,2.0
507401,5074.0,2.0,2.0,8.0,1979.0,91.25,1989.0,33.25,32.0,39.75,103.75,59.5,39.0,101.25,52.0,95.925,40.0,97.4,42.75,95.5,40.5,117.5,27.0,11300.0,0.5,1.0
508401,5084.0,2.0,1.0,4.0,1996.0,88.2,2006.0,23.8,31.8,27.6,87.2,24.4,41.2,101.4,53.2,83.78,16.2,79.14,18.4,92.47999999999999,33.8,119.2,-4.0,23219.2,0.2,1.0
508501,5085.0,2.0,1.0,7.0,1980.0,94.5,1990.0,37.0,32.25,39.5,107.5,65.75,42.25,108.0,68.0,74.225,13.5,79.85,22.25,76.7,9.75,118.75,11.0,10400.0,0.25,1.5
508502,5085.0,2.0,2.0,7.0,1990.0,96.0,1999.0,39.75,32.0,34.25,103.75,57.75,44.25,112.25,78.0,79.75,11.5,83.1,14.75,81.025,17.75,107.0,11.0,13406.75,0.0,2.0
508801,5088.0,2.0,1.0,6.0,1979.0,101.75,1989.0,54.25,40.0,43.0,107.0,67.75,50.75,113.25,79.25,104.4,61.0,99.425,50.0,107.95,69.25,120.25,8.0,42466.666666666664,0.0,2.0
508802,5088.0,2.0,2.0,11.0,1980.0,114.75,1991.0,83.25,54.75,50.75,110.75,72.5,46.75,103.5,59.25,105.25,63.5,97.82499999999999,45.5,111.6,76.0,128.25,8.0,45700.0,0.0,2.0
508901,5089.0,2.0,2.0,7.0,1983.0,86.25,1993.0,19.25,30.5,29.0,85.5,18.0,32.25,88.5,24.25,105.27499999999999,64.0,105.875,64.25,102.2,55.25,120.0,3.0,21852.0,0.0,1.5
508902,5089.0,2.0,2.0,12.0,1993.0,90.33333333333333,2004.0,27.666666666666668,37.0,37.666666666666664,93.66666666666667,36.666666666666664,43.333333333333336,99.0,48.333333333333336,92.46666666666665,32.0,90.2,29.0,96.60000000000001,41.333333333333336,125.66666666666667,3.0,14980.0,0.3333333333333333,2.6666666666666665
508903,5089.0,2.0,1.0,5.0,2003.0,115.0,2012.0,79.0,48.333333333333336,40.0,104.33333333333333,61.0,48.333333333333336,112.0,78.66666666666667,98.43333333333334,51.666666666666664,97.8,48.333333333333336,93.46666666666665,41.0,110.33333333333333,3.0,7265.333333333333,0.3333333333333333,3.0
509001,5090.0,2.0,2.0,12.0,1989.0,101.0,1999.0,53.5,40.5,31.5,92.5,32.5,39.5,100.0,50.0,103.6,57.0,102.9,56.5,102.45,55.5,115.0,3.0,26000.0,0.5,2.0
509101,5091.0,3.0,2.0,4.0,1993.0,109.75,2003.0,73.5,48.25,58.75,121.5,92.25,57.75,119.25,88.75,95.925,42.5,94.2,37.0,98.7,51.5,122.0,52.0,120000.0,0.25,2.0
509102,5091.0,3.0,1.0,6.0,1996.0,114.4,2006.0,80.2,48.6,44.6,108.6,71.0,46.4,108.4,70.8,85.52000000000001,18.8,86.42,21.0,86.72,24.8,119.6,52.0,100555.0,0.4,2.0
509601,5096.0,3.0,1.0,10.0,1989.0,119.0,1999.0,87.75,51.25,52.0,118.5,86.75,65.5,129.5,96.75,92.25,31.0,100.25,51.25,84.35,15.25,116.0,66.0,46350.0,0.25,3.0
509602,5096.0,3.0,1.0,8.0,1992.0,113.0,2003.0,75.25,54.5,59.0,118.25,87.75,65.0,125.25,94.25,94.025,35.75,97.85,45.0,89.85,32.0,129.25,66.0,95925.0,0.5,3.0
509603,5096.0,3.0,2.0,4.0,1995.0,115.5,2005.0,83.75,52.25,47.0,111.5,75.0,57.75,120.25,89.25,95.425,39.0,96.675,41.25,94.05,36.5,119.25,66.0,123233.33333333333,0.25,3.0
509801,5098.0,3.0,2.0,2.0,1980.0,100.0,1990.0,50.0,45.0,60.0,120.0,91.0,47.0,101.0,53.0,105.5,66.0,106.1,66.0,102.6,58.0,127.0,36.0,13000.0,1.0,2.0
509802,5098.0,3.0,1.0,2.0,1980.0,108.0,1990.0,71.0,50.0,63.0,123.0,94.0,53.0,110.0,75.0,113.7,82.0,112.6,81.0,109.8,75.0,127.0,36.0,13000.0,1.0,2.0
509901,5099.0,3.0,2.0,11.0,1985.0,111.66666666666667,1996.0,77.33333333333333,53.0,47.666666666666664,105.33333333333333,64.0,59.333333333333336,117.66666666666667,83.66666666666667,108.60000000000001,70.0,107.03333333333335,64.0,106.89999999999999,67.0,127.0,92.0,75900.0,0.0,2.0
509902,5099.0,3.0,2.0,4.0,1991.0,113.5,2001.0,79.25,51.5,61.5,125.5,94.5,67.0,129.25,96.5,103.825,59.5,107.625,69.25,97.125,43.25,121.75,92.0,69775.0,0.0,2.0
510001,5100.0,3.0,2.0,12.0,1979.0,105.66666666666667,1990.0,62.666666666666664,49.333333333333336,59.0,119.33333333333333,88.0,60.0,117.33333333333333,86.66666666666667,109.63333333333333,74.33333333333333,115.53333333333335,83.66666666666667,99.39999999999999,48.333333333333336,128.66666666666666,69.0,32806.666666666664,0.0,2.0
510002,5100.0,3.0,2.0,4.0,1982.0,108.75,1993.0,70.25,52.5,55.25,112.25,77.25,64.5,121.75,90.25,107.275,68.25,109.625,74.25,101.6,52.75,135.5,69.0,36821.25,0.0,2.0
510301,5103.0,3.0,2.0,7.0,1986.0,102.0,1996.5,53.25,40.75,45.25,106.25,64.25,51.0,111.5,76.5,93.925,35.5,87.0,24.0,104.325,60.5,126.0,47.0,25979.0,0.0,2.0
510302,5103.0,3.0,1.0,12.0,1989.0,99.75,1999.0,50.5,38.5,38.75,103.25,58.5,41.75,103.5,58.5,100.225,50.25,93.775,36.5,107.7,68.25,114.25,47.0,31579.0,0.0,2.0
510401,5104.0,3.0,2.0,11.0,1984.0,109.66666666666667,1994.0,72.66666666666667,46.333333333333336,47.666666666666664,110.66666666666667,74.66666666666667,54.666666666666664,116.33333333333333,86.0,117.89999999999999,88.66666666666667,116.83333333333333,87.33333333333333,112.56666666666666,80.66666666666667,116.66666666666667,64.0,48975.0,0.0,2.0
510402,5104.0,3.0,1.0,3.0,1991.0,95.0,2002.0,36.0,45.0,48.0,99.0,48.0,44.0,91.0,28.0,109.3,73.0,101.5,53.0,114.8,84.0,138.0,64.0,64000.0,0.0,3.0
510403,5104.0,3.0,1.0,6.0,1996.0,103.0,2002.0,57.0,17.0,19.0,105.0,64.0,20.0,104.0,60.0,97.9,45.0,101.2,53.0,93.1,32.0,75.0,64.0,64000.0,0.0,3.0
510501,5105.0,3.0,2.0,10.0,1973.0,82.0,1987.0,12.5,42.5,47.5,89.5,25.0,56.0,97.0,41.5,109.35,69.0,98.05000000000001,47.0,116.55000000000001,86.0,164.0,19.0,33000.0,0.0,3.0
510502,5105.0,3.0,1.0,8.0,1976.0,94.0,1987.0,36.0,41.5,40.0,93.0,34.5,38.0,89.5,25.0,105.8,64.5,97.85,43.5,111.45,78.0,129.0,19.0,33000.0,0.0,3.0
510503,5105.0,3.0,1.0,9.0,1982.0,102.0,1988.0,55.0,14.0,18.0,114.0,82.0,18.0,113.0,80.0,113.4,81.0,108.8,73.0,113.4,81.0,70.0,19.0,33000.0,0.0,3.0
510701,5107.0,3.0,2.0,8.0,1982.0,96.5,1993.0,41.0,41.0,50.0,108.0,69.0,58.0,115.0,78.5,121.3,91.5,120.9,91.0,113.69999999999999,82.5,131.5,77.0,82075.0,0.0,3.0
510702,5107.0,3.0,1.0,1.0,1987.0,102.75,1996.0,56.25,36.75,37.25,106.5,64.0,46.25,114.0,79.75,108.075,68.75,112.775,76.25,99.0,47.75,114.25,77.0,100100.0,0.5,3.0
510703,5107.0,3.0,2.0,8.0,1989.0,104.33333333333333,2000.0,61.0,48.666666666666664,45.666666666666664,102.66666666666667,57.0,59.0,115.33333333333333,83.33333333333333,102.60000000000001,56.666666666666664,109.33333333333333,71.66666666666667,92.53333333333335,30.666666666666668,130.66666666666666,77.0,135700.0,0.6666666666666666,3.0
510801,5108.0,3.0,1.0,11.0,1981.0,107.66666666666667,1990.6666666666667,68.33333333333333,42.666666666666664,54.0,122.33333333333333,90.33333333333333,57.0,125.0,95.0,118.03333333333335,88.33333333333333,123.40000000000002,94.0,105.43333333333334,63.666666666666664,113.66666666666667,95.0,42550.0,0.0,2.0
510802,5108.0,3.0,2.0,2.0,1985.0,114.8,1994.0,81.2,45.8,48.6,118.4,87.8,53.6,121.4,92.2,111.25999999999999,76.6,117.0,86.8,100.44,50.4,112.8,95.0,52108.0,0.0,2.0
511001,5110.0,3.0,2.0,9.0,1985.0,104.33333333333333,1994.0,61.0,38.333333333333336,35.333333333333336,103.0,57.666666666666664,40.333333333333336,108.0,69.66666666666667,97.5,44.666666666666664,108.23333333333333,67.0,85.46666666666665,17.666666666666668,106.0,25.0,36259.666666666664,0.6666666666666666,1.0
511101,5111.0,3.0,1.0,7.0,1981.0,116.0,1988.0,86.0,39.0,29.0,110.0,74.0,34.0,114.0,82.0,96.7,42.0,92.6,32.0,102.0,55.0,87.0,84.0,,0.0,2.0
511302,5113.0,3.0,2.0,5.0,1997.0,89.0,2010.0,23.0,45.0,49.0,93.0,32.0,63.0,105.0,64.0,91.7,30.0,96.9,42.0,87.6,21.0,159.0,58.0,67800.0,0.0,2.0
511401,5114.0,3.0,1.0,12.0,1987.0,104.0,1997.0,61.0,44.0,37.0,97.0,42.5,61.5,125.0,91.5,93.9,35.0,87.75,20.0,103.19999999999999,57.5,114.5,73.0,128000.0,0.0,4.0
511402,5114.0,3.0,1.0,3.0,1992.0,116.0,1998.0,86.0,26.0,26.0,121.0,92.0,29.0,123.0,94.0,92.5,32.0,87.6,21.0,101.7,55.0,74.0,73.0,128000.0,0.0,4.0
511501,5115.0,3.0,2.0,10.0,1984.0,96.33333333333333,1994.6666666666667,41.0,40.333333333333336,43.333333333333336,102.33333333333333,55.666666666666664,44.333333333333336,101.66666666666667,54.333333333333336,108.96666666666665,72.33333333333333,107.09999999999998,68.33333333333333,107.96666666666665,70.0,126.0,43.0,46425.0,0.0,3.0
511502,5115.0,3.0,2.0,1.0,1989.0,90.5,1999.0,27.0,39.0,44.5,102.0,54.0,47.5,103.5,59.0,108.94999999999999,71.0,104.30000000000001,60.0,111.35,78.0,125.5,43.0,66200.0,0.0,3.0
511503,5115.0,3.0,1.0,2.0,1991.0,104.66666666666667,2000.0,62.333333333333336,40.666666666666664,43.333333333333336,110.0,74.0,61.0,127.66666666666667,92.66666666666667,94.89999999999999,41.0,94.0,37.666666666666664,96.89999999999999,45.0,112.33333333333333,43.0,60600.0,0.0,3.0
511701,5117.0,3.0,1.0,8.0,1978.0,96.5,1988.0,40.0,36.0,30.0,85.5,17.5,32.5,90.0,26.0,85.80000000000001,18.5,79.5,15.5,97.3,44.0,118.0,19.0,22500.0,0.5,2.0
511702,5117.0,3.0,2.0,6.0,1983.0,89.33333333333333,1993.3333333333333,26.333333333333332,33.666666666666664,39.0,98.66666666666667,46.333333333333336,42.333333333333336,99.66666666666667,49.666666666666664,84.43333333333334,15.333333333333334,80.16666666666667,13.666666666666666,96.13333333333333,42.333333333333336,124.0,19.0,20000.0,0.3333333333333333,2.0
511703,5117.0,3.0,1.0,7.0,1996.0,105.25,2005.5,61.25,39.75,39.5,107.5,68.75,39.0,104.0,60.0,89.3,25.25,97.5,47.0,82.225,12.75,110.5,19.0,31925.0,0.0,3.0
511901,5119.0,2.0,1.0,3.0,1980.0,103.75,1991.0,60.0,50.75,56.0,112.0,76.25,54.0,106.25,64.0,99.75,48.75,98.35,46.0,101.35,53.25,136.75,15.0,,0.0,1.0
512101,5121.0,3.0,2.0,6.0,1975.0,91.66666666666667,1989.3333333333333,30.666666666666668,48.0,52.333333333333336,96.33333333333333,41.0,62.666666666666664,103.0,57.0,99.66666666666667,48.666666666666664,95.36666666666667,38.0,104.0,60.0,172.0,69.0,33840.0,0.0,3.0
512102,5121.0,3.0,1.0,8.0,1978.0,95.25,1989.0,38.5,41.25,36.25,90.25,28.0,35.5,89.5,26.5,99.125,48.25,95.375,39.25,102.925,57.25,130.25,69.0,34192.0,0.0,3.0
512103,5121.0,3.0,2.0,11.0,1982.0,93.6,1992.0,38.4,34.2,39.4,107.0,64.6,42.8,109.0,70.4,97.42,44.0,91.06,28.4,105.82000000000001,64.0,115.4,69.0,47553.6,0.0,3.0
512301,5123.0,3.0,2.0,7.0,1982.0,90.4,1992.0,26.6,32.6,40.4,103.8,59.0,39.2,100.2,50.6,110.42,75.6,104.08,59.8,113.44000000000001,80.0,120.0,37.0,29875.0,0.0,2.0
512302,5123.0,3.0,2.0,1.0,1986.0,94.0,1995.3333333333333,36.333333333333336,34.666666666666664,40.0,103.33333333333333,59.0,39.666666666666664,101.33333333333333,52.666666666666664,111.63333333333333,78.33333333333333,104.63333333333333,61.666666666666664,115.2,81.66666666666667,117.0,37.0,34000.0,0.0,2.0
512501,5125.0,3.0,1.0,9.0,1978.0,121.5,1989.0,91.5,59.0,52.0,110.75,74.5,53.75,110.25,74.75,112.125,78.75,104.525,61.5,114.8,83.5,129.75,77.0,25862.5,0.0,3.5
512502,5125.0,3.0,2.0,2.0,1980.0,121.75,1991.0,92.0,62.75,53.5,108.5,68.5,59.75,113.25,80.25,113.9,81.5,110.69999999999999,75.75,112.15,79.0,137.75,77.0,24250.25,0.0,3.75
512503,5125.0,3.0,2.0,5.0,1982.0,116.8,1992.0,86.0,51.6,47.4,110.2,73.8,50.8,111.0,69.8,108.25999999999999,70.4,102.08,55.4,111.58,76.6,121.6,77.0,24250.25,0.0,3.8
512504,5125.0,3.0,1.0,2.0,1989.0,128.5,1999.0,96.0,63.5,55.5,116.0,84.5,49.0,107.0,66.5,94.2,42.0,92.19999999999999,36.5,98.25,47.5,124.0,77.0,16054.0,0.0,4.0
512701,5127.0,3.0,1.0,1.0,1988.0,110.0,1994.0,74.0,25.0,22.0,109.0,73.0,20.0,100.0,50.0,122.0,93.0,123.7,95.0,111.2,77.0,79.0,43.0,,0.0,1.0
513101,5131.0,3.0,1.0,6.0,1981.0,108.0,1991.0,69.25,46.25,48.0,113.0,76.0,51.25,113.25,80.75,115.3,83.5,113.35,79.75,111.45,74.25,121.5,65.0,18936.25,0.0,2.0
